index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
234,0.97,2156.387,2168.366,"Using the rule of thumb method the number of jobs supported is estimated at about $11,000 in the first five years of the investments in about 22,000 over a 10 year horizon, that includes direct, indirect, and induced jobs.",31,,
235,0.97,2168.366,2178.543,"Using the jobs tool, the number of jobs supported is estimated to be about 2500 jobs in the first five years of the investments, and about 4400 jobs supported over a 10 year horizon.",31,,
236,0.97,2179.911,2193.724,"This final slide simply summarizes the estimates in the two spending categories that use similar approaches in terms of accounting for direct, indirect, and induced jobs.",31,,
237,0.97,2193.724,2209.607,"It does not include estimates that only look at direct jobs, because it is not similar data, so it is harder to summarize in one table.",31,,
238,0.97,2209.607,2211.042,That concludes the presentation we have prepared.,31,,
239,0.97,2211.042,2213.477,We are happy to answer any questions from the Councilmember.,31,,
240,0.97,2213.711,2215.713,Thank you so much.,32,,
241,0.97,2215.713,2221.953,"I don't have questions at this moment, because your slides were so clear.",32,,
242,0.97,2221.953,2257.288,"I really appreciate you also explaining why we are talking about jobs being supported and being so accurate in your presentation and also explaining the Caveats with the estimates, and I think if I was just a regular working person watching these slides I would be greatly empowered and have much more confidence in why the city council should be passing a progressive revenue source like the Amazon tax in order to fund jobs when joblessness is a key feature of this crisis.",32,,
243,0.97,2257.288,2279.076,"And I think the numbers they have presented really go to the heart of the matter that is being highlighted not just by Socialists like me, one of the most important things I . This week was the writings from the economist on the International Monetary Fund.",32,,
244,0.97,2279.076,2325.956,"They are a bastion of the capitalist class and even those economists are confronted with a bitter reality that the global economy, the global economy is faced with and they are forced to acknowledge that unless something dramatic is done, like a public works program that will create jobs, and build infrastructure like housing, unless something like that is done and we needed done on a big scale, there will, they say--not a Socialist, these economists are saying that there will be a permanent Scarring on the most vulnerable working people in our society, meaning, you know, there will be permanent job loss, and there will be just lasting effect of, you know, the lasting Impoverishment of a whole section of our society.",32,,
245,0.97,2325.956,2339.37,"And so, you know, on that note, I wanted to really think, not only Allie and Tracy about the strong, you know, estimates they have prepared through the painstaking research.",32,,
246,0.97,2339.37,2359.29,"But, also all of the other members of the central staff and the central staff director who have provided really excellent technical support for us and research support for us to bring this legislation to this kind of point where we are able to talk about it, but our next panel will illustrate what our next step is.",32,,
247,0.97,2359.29,2365.596,It is not going to be enough for us to have good numbers.,32,,
248,0.97,2365.596,2366.597,Even a very promising numbers.,32,,
249,0.97,2366.597,2373.904,"It is not going to be enough to have great ideas, just because this is a good idea, which is absolutely, it is.",32,,
250,0.97,2373.904,2376.173,It is not mean we are going to win it.,32,,
251,0.97,2376.173,2388.319,"Look at the obstacles the political establishment is putting in our path it is because big business, the Billionaires, the wealthy are absolutely not close to paying even a dime to address the cause of this crisis.",32,,
252,0.97,2388.319,2396.293,"And, that is why we are going to need working people to fight back, and in fact it is because of working people fighting back that we are even at this point.",32,,
253,0.97,2396.293,2405.236,"That is why we are fortunate to this evening to have with us a number of experts on the crisis facing working people, and what we will need to do to continue building our movement.",32,,
254,0.97,2405.236,2423.854,"They are experts because as rank and file workers in various areas they know and see every day how the Covid crisis is affecting workers in the community, and why the Amazon tax policy is the correct prescription for the crisis we face.",32,,
255,0.97,2423.854,2430.561,"We have a very large panel, we have I think eight people, and we are fortunate to have them.",32,,
256,0.97,2430.561,2441.572,"But, so that we have time to hear from all of them, and have a little bit of discussion and because we have to go to the second agenda point as well, I have asked them to speak intern for 2-3 minutes.",32,,
257,0.97,2441.572,2451.482,"I want to introduce Molly Whitaker, a rank-and-file member of 242.",32,,
258,0.97,2451.482,2453.551,"Thank you so much, Molly, for joining us tonight.",32,,
259,0.97,2453.551,2455.186,"And, happy birthday.",32,,
260,0.97,2455.186,2461.058,"We recognize that you have to leave early for a birthday celebration, but we appreciate you making part of the birthday to testify in this important discussion.",32,,
261,0.97,2461.058,2465.296,Welcome.,32,,
262,0.97,2465.296,2467.598,"Thank you, Kshama, and thanks everyone for having me on.",33,,
263,0.97,2467.598,2470.201,"My name is Molly, I am a labor and local 242.",33,,
264,0.97,2470.201,2476.707,I live in Marion but I work in Seattle on a large job site.,33,,
265,0.97,2476.707,2483.214,I'm speaking in favor of the tax today and I want to emphasize the importance of creating Union jobs.,33,,
266,0.97,2483.214,2486.15,Four over four decades now there has been a deepening of class stratification.,33,,
267,0.97,2486.15,2490.921,The rich are richer and the poor are poor.,33,,
268,0.97,2490.921,2499.63,A Union career in the building trades is one of the remaining paths the working class people have to attaining a decent standard of living.,33,,
269,0.97,2499.63,2508.606,"These jobs provide opportunities for those who may be never had access to high- quality education, or those who want to turn their lives around despite having a past criminal record.",33,,
270,0.97,2508.606,2512.643,Providing these opportunities is essential to the overall health of society.,33,,
271,0.97,2512.643,2518.549,"It is very important that this gets on the ballot this season, especially in light of the economic uncertainty we are facing today.",33,,
272,0.97,2518.549,2519.984,Thank you for your time.,33,,
273,0.97,2522.152,2523.654,"Thank you very much, Molly.",34,,
274,0.97,2523.988,2532.596,"Next, I would like to introduce Colin Boone, who is a Rank-And- file member of the National brotherhood of electrical workers 46 local.",34,,
275,0.97,2535.099,2536.233,Thanks for having me.,35,,
276,0.97,2536.233,2541.071,Can you all hear me?,35,,
277,0.97,2541.071,2541.739,Yes.,36,,
278,0.97,2541.739,2544.775,"My name is Colin, I am an apprentice with the IV W 46.",37,,
279,0.97,2544.775,2547.811,I just want to speak personally about why this is so important.,37,,
280,0.97,2547.811,2576.206,"Basically, in my Union we are always keeping an eye on the economy as it relates to new construction projects and it is common knowledge that no building boom lasts forever and any one of my coworkers was around during the 2008 financial crisis has 1 million stories about how bad things can get during a recession, whether there are no jobs available, unemployment starts to run out.",37,,
281,0.97,2576.206,2577.875,People lose their homes.,37,,
282,0.97,2577.875,2599.997,"And, so right now as we are dealing with both a massive public health crisis, but also entering into what could be one of the worst economic downturns since the 1930s, this question of providing safe and good paying Union jobs is going to be a crucial one.",37,,
283,0.97,2599.997,2617.047,"And that is why I think it is important that this legislation, in addition to providing the immediate relief for people during Covid-19, is also going to create and preserve tens of thousands of jobs, including many Union construction jobs through building public housing and retrofitting as was mentioned.",37,,
284,0.97,2617.047,2629.259,"And, having consistent jobs like this, that are recession proof, where union members can count on them being there every year would be an absolute lifeline during tough economic times.",37,,
285,0.97,2629.259,2642.072,"And we know we cannot rely on Amazon or Boeing or any other large corporation to bend over backwards to make sure that we have work as construction workers, particularly during a recession.",37,,
286,0.97,2642.072,2654.652,"The number one motive is going to be preserving profits above everything else and if that means laying off workers or canceling or delaying construction projects, they're going to do that.",37,,
287,0.97,2654.652,2665.796,And that is also why working people and union members are going to have to fight like Hail to get this tax passed because big business will fight this every step of the way.,37,,
288,0.97,2665.796,2677.408,You have already seen their representatives in the Seattle times trying to tackle this left and right so we will have to fight just as hard to get it past.,37,,
289,0.97,2677.408,2689.286,"Unfortunately, it appears that many of the city council would rather see austerity budgets past and cuts to social services rather than actually standing up to big business and enforcing what is really a modest tax.",37,,
290,0.97,2689.286,2709.506,"And, it is also in my opinion really shameful that we see other Councilmembers use Legalistic excuses to avoid passing the tax and not coming to this Meeting.But, I would like to thank Councilmember Sawant for continuing to make this for working people who insist on being heard.",37,,
291,0.97,2709.506,2721.919,"Next, would like to introduce Logan swan, Rank-And- file member of Ironworkers 86, Logan and his coworkers do the structural steel installation and the High-Rises we see all over downtown.",38,,
292,0.97,2721.919,2728.759,"Their work requires great skill, training, and care, building the buildings we live in and work in everyday.",38,,
293,0.97,2728.759,2729.393,"Welcome, Logan.",38,,
294,0.97,2736.767,2740.17,"Hi, my name is Logan.",39,,
295,0.97,2740.17,2746.51,"I'm a rank-and-file Ironworker and to fully support the legislation to tax Amazon for Covid relief, Union wage paying jobs and publicly owned affordable housing.",39,,
296,0.97,2746.51,2752.349,Washington State and Seattle have the most Regressive taxation anywhere in the country.,39,,
297,0.97,2752.349,2757.788,This is not by accident.,39,,
298,0.97,2757.788,2767.197,This is unfair and unsustainable and it has been consciously constructed by big business and they have fought working people like us tooth and nail to keep us picking up their tab.,39,,
299,0.97,2767.197,2773.47,The business developer and corporate landlord lobby bitterly fought tax Amazon in 2018.,39,,
300,0.97,2773.47,2776.707,They spent millions last year trying to buy City Hall.,39,,
301,0.97,2776.707,2789.386,They're doing everything they can now to undermine our movement today with assistance provided from Councilmembers who are refusing to discuss our needs.,39,,
302,0.97,2789.386,2799.296,"The political establishment, with the backing of the employers, promise action and alternatives in a cynical attempt to nullify us, they had a 10 year plan to end homelessness but every year we sought get worse.",39,,
303,0.97,2799.296,2801.131,They talk a lot about a regional approach.,39,,
304,0.97,2801.131,2810.841,"But, what we have seen is that these only surface in terms of mobilization and are dropped just as quickly if they succeed in undercutting them.",39,,
305,0.97,2810.841,2826.657,What came of the regional approach that Jenny Durkan mentioned in 2013 when the Mayor and the majority of city council repealed the tax on big business?,39,,
306,0.97,2826.657,2828.926,Cast aside once the objective of protecting the wealthy was achieved.,39,,
307,0.97,2828.926,2835.432,"We saw in response to the movement earlier this year they were willing to Revisit this, but conceiving only a fraction of what we need while banning any future taxation.",39,,
308,0.97,2835.432,2848.846,"These elected officials are quick to wax progressive in words, but refusing to sit down with us and refusing to hold meetings on our needs, our action conferences are open to everyone who supports what we need.",39,,
309,0.97,2848.846,2857.187,"Affordable social housing, Union jobs, and relief for working-class families during a global pandemic.",39,,
310,0.97,2857.187,2864.261,"At the actual conferences, we have open discussions around our demands and we elect leadership on the directions that we take.",39,,
311,0.97,2864.261,2872.002,"The same Council members absent today will not interact with people in a meaningful way on our terms, right?",39,,
312,0.97,2872.002,2878.108,They told us that a $15 minimum wage was too much.,39,,
313,0.97,2878.108,2881.111,Can we compromise?,39,,
314,0.97,2881.111,2882.312,15 will destroy the economy.,39,,
315,0.97,2882.312,2891.321,"We were told earlier this year that a winter moratorium on Addictions could put the city at risk of litigation, which sounds familiar right now, right?",39,,
316,0.97,2891.321,2904.334,"Now, Councilmembers are Questionably citing the open public meetings to say discussing this emergency measure would present a legal risk but that is not Presentã stop them from repealing the victory and taxing big business.",39,,
317,0.97,2909.74,2911.808,This working people's campaign is a continuation of that fight.,39,,
318,0.97,2911.808,2919.316,The scale of need is only continuing to rise as the political establishment has failed to address that all the wealth we create goes to the top.,39,,
319,0.97,2919.316,2932.729,"This brazen boycott of Councilmembers Abdicating their responsibilities to attend this meeting, opting instead to cancel meetings to discuss the tax Amazon legislation is in response to our argument.",39,,
320,0.97,2932.729,2936.767,There taking this approach because they don't feel they can tell us know and vote against what we need.,39,,
321,0.97,2936.767,2940.237,We are facing multiple crises that are only increasing in their severity and devastation of working-class families.,39,,
322,0.97,2940.237,2941.672,We desperately need Covid relief.,39,,
323,0.97,2941.672,2945.943,We have needed affordable housing for years.,39,,
324,0.97,2945.943,2950.647,"Looking forward, we are going to be in dire Straits if we don't fight for Union wage pay talks.",39,,
325,0.97,2950.647,2961.591,"This will provide working families with 400- $500 payments and build 10,000 affordable homes in the first decade and create 10,000 jobs for my brothers and sisters in the building trades to get that done.",39,,
326,0.97,2961.591,2971.101,"It is not only workers in Seattle across the country and worldwide, people like us have the same grievances.",39,,
327,0.97,2971.101,2975.005,Our struggle today will inspire and provide them with an example of how to organize to fight and win.,39,,
328,0.97,2975.005,2978.041,And this is what big business in the politicians are really afraid of.,39,,
329,0.97,2984.214,2985.215,Thanks.,40,,
330,0.97,2990.087,3035.332,"Before I introduce the other experts I had two questions that I need to ask the trade speakers, the trade workers who are with us, CALI and Logan .1 question I had was what are the experiences that you hear from you know, not only from your own lives, but from your coworkers in terms of the commutes they face, and you know, you or, you and your coworkers are workers who build the buildings and build our infrastructure, but what is your assessment of what proportion of the workers who actually build all of this infrastructure are actually able to live in the city, and do you hear from your coworkers that it should be different and that all workers who work in the city to make the city run should also get to live here?",40,,
331,0.97,3035.332,3040.203,"Logan, if you want to start and then Colin and Molly if she is still available.",40,,
332,0.97,3042.305,3044.641,"Yeah, can you hear me?",41,,
333,0.97,3044.641,3045.275,Yeah.,42,,
334,0.97,3045.275,3062.692,"Yeah, I mean my commute--when I'm working in Seattle, which has been the past several years, usually that is the closest commute I can get is driving to Seattle and it is anywhere from an hour to two hours a day in traffic.",43,,
335,0.97,3062.692,3073.503,"And then, I am considered really fortunate most of the guys on the job site that I am on are commuting from Tacoma, as far down South as lacey, from Everett.",43,,
336,0.97,3073.503,3076.106,It is not Bonney Lake.,43,,
337,0.97,3076.106,3087.918,"It is you know, 3-4 hours a day in the car is not outside of the normal.",43,,
338,0.97,3087.918,3094.691,"And, that is you know, some people, that has the areas they grew up in and they want to stay there but you know, I mean, we don't really have a choice.",43,,
339,0.97,3094.691,3097.427,We cannot afford to have a home in Seattle.,43,,
340,0.97,3097.427,3100.73,"I used to live in Seattle, and now I live down in des Moines.",43,,
341,0.97,3103.667,3104.134,Collin?,44,,
342,0.97,3104.134,3109.439,"Yeah, it is a similar story with my coworkers.",45,,
343,0.97,3109.439,3109.84,Yeah.,45,,
344,0.97,3109.84,3118.048,"I have about a 45 minute commute and I'm considered very fortunate and as Logan said, most of my coworkers have several hour-long commutes.",45,,
345,0.97,3118.048,3134.631,Also know very few people in my job site who actually live in Seattle and just kind of like general knowledge is like Seattle is too expensive.,45,,
346,0.97,3134.631,3144.574,"Particularly you know, Journeymen who are making better wages in a, they have families and it is expensive in Seattle.",45,,
347,0.97,3144.574,3155.785,And then you have this public transit that is not good enough to get to various job sites on short notice so commutes are kind of part of the thing.,45,,
348,0.97,3160.524,3162.259,"Molly, I see you are still here.",46,,
349,0.97,3162.259,3165.328,We are going to take advantage of that and have you also respond.,46,,
350,0.97,3165.562,3175.472,"Yeah, so I am currently working on apartment buildings and it is ironic that we cannot afford to live in the places we are building.",47,,
351,0.97,3175.472,3178.308,"Like the previous two guys said, pretty much everybody commutes from pretty far.",47,,
352,0.97,3178.308,3185.215,"The Furthest I have ever heard is, I have one Coworker who commutes from Cle Elum.",47,,
353,0.97,3185.215,3191.121,I have worked with a guy who lived in Yelm.,47,,
354,0.97,3191.121,3192.522,"So, people travel really far.",47,,
355,0.97,3192.522,3197.027,Traffic is a big topic of conversation on the job site all the time.,47,,
356,0.97,3202.232,3203.5,Right.,48,,
357,0.97,3203.5,3207.737,"And, before you leave, I have another question for all three of you but we will start with Molly this time.",48,,
358,0.97,3207.737,3223.153,"Two years ago, some of the leaders of some of the building trades unions oppose the Amazon tax because they said that according to them workers needed to align with big business to protect jobs because otherwise we would lose jobs according to them.",48,,
359,0.97,3223.153,3232.329,And a quote from one of those leaders it was we feel like a local politician should be facilitating business in the city.,48,,
360,0.97,3232.329,3238.635,"I believe all three of you were part of the Amazon tax movement last time, two years ago?",48,,
361,0.97,3238.635,3244.741,"How do you respond to this, and what are you hearing from your coworkers know versus two years ago?",48,,
362,0.97,3244.741,3245.575,Are you observing a change?,48,,
363,0.97,3245.575,3261.825,"And, how do you think, you your self, as a union member, a rank and file construction trades worker, how do you go about building unity among Rank-And- file workers to fight for a society that is affordable for those of us who are building it.",48,,
364,0.97,3262.092,3262.993,It is very disappointing.,49,,
365,0.97,3262.993,3278.008,I definitely feel like my Union local it was not really fighting for the working class at all by being so opposed to the head tax.,49,,
366,0.97,3278.008,3279.275,I remember two years ago.,49,,
367,0.97,3279.275,3282.312,I remember some people being pretty against it.,49,,
368,0.97,3282.312,3289.419,But then most of them I could sit down and talk to you and share my opinion and they would say I suppose that makes sense.,49,,
369,0.97,3289.419,3294.891,"So, it is just a matter of with the media that people are presented with.",49,,
370,0.97,3294.891,3301.831,They don't hear our side of it.,49,,
371,0.97,3301.831,3309.739,I have not heard a lot of discussion lately on the job site.,49,,
372,0.97,3309.739,3326.756,Sometimes we get posters from Socialist alternative getting posted on the polls sometimes and it is they get torn down but I don't know if it is the actual guys on my job site doing that or not.,49,,
373,0.97,3326.756,3329.459,"Yeah, I think that is all that I have to say.",49,,
374,0.97,3329.693,3334.864,Thank you.,50,,
375,0.97,3334.864,3353.316,"And, Colin and Logan, do you want to add your thoughts and I think this is a very important discussion and I appreciate Molly weighing in on this also because, you know, we are not always going to automatically start with everybody agreeing on everything, so building unified movements where we can come together around common ideas, common values,, demands.",50,,
376,0.97,3375.605,3404.434,"So I started working at my current job after the first tax Amazon fight ended, I definitely noticed that there is more openness to not being super friendly or Tankful to Amazon as a corporation . Before recently, I think part of that is seeing how ridiculously wealthy Jeff Bezos has gotten.",51,,
377,0.97,3404.434,3410.607,"And then also, Yeah, like there is obviously a lot of Trump supporters on the Jobsite.",51,,
378,0.97,3410.607,3418.548,You see pretty conservative things written in the Porta Potty.,51,,
379,0.97,3418.548,3427.824,I've had discussions with coworkers round Bernie Sanders and a lot of concerns about who is going to pay for this or that policy.,51,,
380,0.97,3427.824,3438.868,"When I put forward we should tax the wealthy and big corporations, that is not eight pretty receptive response which is interesting.",51,,
381,0.97,3438.868,3440.17,That's all I've got.,51,,
382,0.97,3440.17,3443.94,Great.,52,,
383,0.97,3443.94,3445.742,"Logan, if you can add your thoughts as well.",52,,
384,0.97,3445.742,3448.545,You were definitely in the thick of it two years ago also.,52,,
385,0.97,3448.545,3469.666,"I think, Collin made a good point, what we might have our fellow workers with very different political ideologies, even sometimes quite different, and yet, we can actually win our fellow workers over when we talk about our shared interest is a working-class.",52,,
386,0.97,3469.666,3483.313,"And specifically, can you address, obviously, and I speak as a rank-and-file labor union member myself, we don't take it lightly when Amazon tries to take away jobs.",52,,
387,0.97,3483.313,3484.881,We don't take that lightly.,52,,
388,0.97,3484.881,3496.125,"We absolutely feel solidarity with construction workers who might feel threatened that their jobs are going to be lost, absolutely.",52,,
389,0.97,3496.125,3498.328,I think we have to stand shoulder to shoulder with them.,52,,
390,0.97,3498.328,3508.738,But how do we explained actually their interests are tied with other workers were not in the trades and Working- class people as a whole whether unionized or not and not with Amazon.,52,,
391,0.97,3508.738,3518.448,"Yeah, so, I fully supported the tax Amazon campaign in 2018.",53,,
392,0.97,3518.448,3531.427,"And, following that, unfortunately my Union leadership cited with Amazon in that.",53,,
393,0.97,3531.427,3545.475,"My experience on the Jobsite, I would talk to, I remember after the infamous West conference the Crane operator on my Jobsite said, I saw you at that thing, that's awesome.",53,,
394,0.97,3545.475,3549.479,You going out there with the other Ironworkers.,53,,
395,0.97,3549.479,3557.921,I said it was kind of--we weren't on the same side of the issue.,53,,
396,0.97,3557.921,3560.89,"He goes, what you mean?",53,,
397,0.97,3560.89,3561.557,I support tax Amazon.,53,,
398,0.97,3561.557,3562.959,"And he looks at me, why?",53,,
399,0.97,3562.959,3570.9,And I explained how it's a race to the bottom if we accept the bullying from these companies.,53,,
400,0.97,3570.9,3573.369,How Amazon has $4.5 billion invested in their campus in Seattle.,53,,
401,0.97,3573.369,3584.347,And I think it's really important to correct the record on the idea that if we just give as many breaks as possible and ease the load on big business that workers will benefit.,53,,
402,0.97,3584.347,3587.317,That is Trickle-Down economics.,53,,
403,0.97,3587.317,3597.293,"There is not any serious economist, I mean that has been universally completely Debunked.",53,,
404,0.97,3597.293,3607.236,George Bush in the 1990s said voodoo economics.,53,,
405,0.97,3607.236,3608.638,It's wild that is being Repackaged today.,53,,
406,0.97,3608.638,3610.306,"And there is a record on that, right?",53,,
407,0.97,3610.306,3616.546,"In 2013 I remember before I got to the Union, I've always been Prounion, I was watching as Machinists, the members got raked over the coals.",53,,
408,0.97,3616.546,3620.049,Boeing threatened to leave.,53,,
409,0.97,3620.049,3625.722,They threatened they would take the jobs out.,53,,
410,0.97,3625.722,3626.956,And a disgusting betray of working people.,53,,
411,0.97,3626.956,3639.369,"You had all of these partisan Democrats and Republicans from mayors to the governor saying, take the terrible contracts, and we will give them $9 billion.",53,,
412,0.97,3639.369,3641.27,What happened?,53,,
413,0.97,3641.27,3646.342,"Boeing ships 13,000 jobs out of the state since then.",53,,
414,0.97,3646.342,3652.949,"Explaining that to him, he had never heard the other part of the argument, right?",53,,
415,0.97,3652.949,3654.15,Mainstream media doesn't say that.,53,,
416,0.97,3654.15,3655.985,Media big business doesn't say that.,53,,
417,0.97,3655.985,3661.324,Unfortunately we weren't having discussion on that basis in the labor movement.,53,,
418,0.97,3661.324,3666.496,"When I told him all that, he said, if what you're saying is true that makes a lot of sense.",53,,
419,0.97,3666.496,3675.104,"To be honest, I haven't found a single building trades worker on the job site since then that has been hostile to me because my position.",53,,
420,0.97,3675.104,3685.181,"They might've been disagreeing but we would have a discussion about it and even if they were like, still like, we will see, I'm not convinced.",53,,
421,0.97,3685.181,3692.822,"They definitely, it's really, there's not a lot of information out there from our side of how these things actually work.",53,,
422,0.97,3692.822,3707.136,"I'm really glad that this data from the staff is here because, Yeah, this is going to create tens of thousands of jobs for working people.",53,,
423,0.97,3707.136,3708.838,"That is just the way it is, right?",53,,
424,0.97,3708.838,3713.843,We saw during the last recession that the private market failed to provide us with jobs.,53,,
425,0.97,3713.843,3716.646,"We need, I'm sorry, I am willing to work.",53,,
426,0.97,3716.646,3721.551,In this very wealthy country owes me a living.,53,,
427,0.97,3721.551,3726.656,I want to build things that society needs.,53,,
428,0.97,3726.656,3727.924,That is publicly owned affordable housing.,53,,
429,0.97,3727.924,3732.361,That is hospitals for people who need care.,53,,
430,0.97,3732.361,3734.363,All of those things should be available to people.,53,,
431,0.97,3734.363,3737.767,That means we have to do them on the basis of for people and Not-For-Profit.,53,,
432,0.97,3737.767,3744.74,This legislation is addressing that.,53,,
433,0.97,3744.74,3756.753,"And in the process of building the infrastructure it's going to be the difference between what we saw last time where it was one third of construction workers were unemployed, it doesn't have to be like that.",53,,
434,0.97,3756.753,3761.39,"I feel to my brothers and sisters in the labor movement, especially in the building trades, this is in our interest.",53,,
435,0.97,3761.39,3764.26,"So Yeah, this is something that labor should be overwhelmingly behind.",53,,
436,0.97,3764.26,3769.966,"Thank you so much Logan, Holly, Collin.",54,,
437,0.97,3769.966,3781.711,"You have presented a very important, you have given us an important glimpse into how on a day-to-day basis actually having concrete conversations with our coworkers we can win each other over.",54,,
438,0.97,3781.711,3800.396,"And suddenly, aspiring example of how we're not going to build a strong movement by being with only a few of us who agree with each other, we have to do the hard task of discussing and debating in open and respectful as Logan said, and open and respectful way.",54,,
439,0.97,3800.396,3821.25,"I hope if there any construction trades workers on the Livestream or someone watching this, your Coworker or family member or friend, is a trade worker, and you want to introduce them to this discussion these feel free.",54,,
440,0.97,3821.25,3822.151,Have them contact our office.,54,,
441,0.97,3822.151,3831.861,"They don't have to agree with us, we just want to have a conversation because we need a powerful labor movement to fight against what's inevitably coming against us unless we fight back.",54,,
442,0.97,3831.861,3835.164,Heart of what we need to fight back against is the austerity in the public sector.,54,,
443,0.97,3835.164,3851.747,"It's really important the next we have doctor Zoe's instead the Vice President of the University Washington Housestaff Association, a primary care doctor and leader in her Union just been battling the University of Washington administration for Union contract for well over a year.",54,,
444,0.97,3851.747,3855.918,They have been active in the tax Amazon movement as well.,54,,
445,0.97,3855.918,3856.686,Welcome.,54,,
446,0.97,3856.686,3860.756,Thank you.,55,,
447,0.97,3860.756,3866.796,I am a family medicine resident physician at Uw and the Vice President is mentioned.,55,,
448,0.97,3866.796,3872.501,The independent labor Union for the residents and fellows at Uw.,55,,
449,0.97,3872.501,3877.173,I live in the sixth district and work all over Seattle but I mostly a primary care doctor in Northgate.,55,,
450,0.97,3877.173,3888.784,I'm joining this car call Insula Verily with many resident physicians who live paycheck to paycheck and my patients who deserve better.,55,,
451,0.97,3888.784,3900.129,"Is Healthcare workers on the front lines, Uw ha members have been taking care of patients, acute care wards and more.",55,,
452,0.97,3900.129,3906.035,"Dozens of our members, myself included redeployed to cover extra shifts without hazard pay.",55,,
453,0.97,3906.035,3915.444,We have seen firsthand the health and economic impact this pandemic has had on our patients.,55,,
454,0.97,3915.444,3927.623,The crisis has made it more evident the systemic and equities with the Healthcare system and unjust society that we already knew existed.,55,,
455,0.97,3927.623,3929.091,That have never been more important.,55,,
456,0.97,3929.091,3930.026,I am a primary care doctor.,55,,
457,0.97,3930.026,3934.163,I spoke with the patient a little while ago who was discharged from the hospital after recovering from Covid.,55,,
458,0.97,3934.163,3937.533,The medication she needed to continue her recovery at home were going to cost $500.,55,,
459,0.97,3937.533,3942.972,She couldn't pick them up and went days without them.,55,,
460,0.97,3942.972,3945.675,The Covid Icu was almost exclusively patients who were immigrants and people of color.,55,,
461,0.97,3945.675,3953.282,Showing how this virus does discriminate and disproportionately impacts those of us who are already most vulnerable.,55,,
462,0.97,3953.282,3965.094,"Will many of our patients are struggling, I don't know if Úthey may have a home to go Hom to, the biggest companies in our city bring record profits at the expense our livelihoods.",55,,
463,0.97,3965.094,3974.537,Even before Covid nearly half of all Seattle Renters struggle to pay rent including many residents and other Healthcare staff.,55,,
464,0.97,3974.537,3979.575,Before Covid physicians at my clinic were already sounding the alarm that her medical assistance and front-line staff are not paid enough to survive.,55,,
465,0.97,3979.575,3987.783,Medical assistance and other staff at Uw are paid far below the standard for job categories.,55,,
466,0.97,3987.783,3998.16,Over the holidays we had a food drive and ended up donating the collected food to members of her own staff because there were people struggling even with their own Uw Madison community.,55,,
467,0.97,3998.16,4001.097,All the while our hospital Ceo takes on a high six-figure salary.,55,,
468,0.97,4001.097,4008.838,Uw Madison executives have sent out Emails claiming to be taking large salary pay cuts but this is questionable.,55,,
469,0.97,4008.838,4021.617,Doctor Ramsey recently admitted the 20% cut claimed in an Email might just be off the administrative supplement each we are still figure out what that means.,55,,
470,0.97,4021.617,4024.453,Big companies tell us this is a difficult financial time for them.,55,,
471,0.97,4024.453,4036.866,In our current negotiation sessions with Uw they tell us they have no more money to increase our pay to a fair wage during Covid or hazard pay.,55,,
472,0.97,4036.866,4039.268,The thing is this is a global economic crisis for all people.,55,,
473,0.97,4039.268,4040.87,"For the workers, not for the corporations.",55,,
474,0.97,4040.87,4046.175,People of Seattle including our Healthcare workers and patients need it now.,55,,
475,0.97,4046.175,4059.989,Seattle has a responsibility to acknowledge the institutional injustices allowed to perpetuate and do something about it.,55,,
476,0.97,4059.989,4062.091,We must tax big companies to provide services our community needs.,55,,
477,0.97,4062.091,4065.094,"Affordable and supportive housing, investments and great new deal programs and emergency Covid aide.",55,,
478,0.97,4065.094,4065.694,Thank you.,56,,
479,0.97,4065.694,4096.325,"We now have Paula, a plumber at the University of Washington and a rank-and-file president of the Washington Federation of state employees voting which probably includes more than 3000 workers at the University of Washington including hundreds of medical center workers who are bravely on the front lines battling Covid . and also battling an administration that has dragged its heels in providing workers with even basic protective equipment and supplies.",56,,
480,0.97,4096.325,4104.233,"The Uw approach, cutting budgets and making workers suffer quite literally.",56,,
481,0.97,4104.233,4108.137,"Welcome, Paula.",56,,
482,0.97,4108.137,4109.705,In my Unmuted?,57,,
483,0.97,4109.705,4114.844,Yes.,58,,
484,0.97,4114.844,4120.149,You're not Unmuted now.,58,,
485,0.97,4120.149,4121.15,How is that?,59,,
486,0.97,4121.15,4122.151,That is better.,60,,
487,0.97,4122.151,4125.221,"Okay, thank you.",61,,
488,0.97,4125.221,4131.927,"My name is Paula, I live in Columbia city in district 7. I work at the University of Washington as a plumber.",61,,
489,0.97,4131.927,4141.17,I am also the President of local 1488 which is main campus and University of Washington medical center.,61,,
490,0.97,4141.17,4150.579,"I represent food workers, custodians, trades, truck drivers and a lot of low-paid hospital workers.",61,,
491,0.97,4150.579,4162.691,"You know, we need to pass this Act, because, for my members it's about joblessness, emergency relief and Healthcare crisis.",61,,
492,0.97,4162.691,4171.7,"The Uw has considered us all essential workers, so we all had to come to work every day.",61,,
493,0.97,4171.7,4178.807,But we have had to fight for protections.,61,,
494,0.97,4178.807,4182.378,Campus employees were told we couldn't have Ppe or Disinfectants because everything had to go to the hospitals.,61,,
495,0.97,4182.378,4187.65,For a while there weren't enough masks at the hospital so workers were bringing in masks from home.,61,,
496,0.97,4187.65,4205.434,"Imagine, they were told they would be disciplined if they didn't take them off because they were scaring patients by having a mask on.",61,,
