index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
309,0.97,1808.439,1809.908,How is this possible?,76,,
310,0.97,1809.908,1815.88,"You same Freaking same, you same Nazi Gestapo, mafia Psychopaths.",76,,
311,0.97,1815.88,1821.786,Thanks for your time.,77,,
312,0.97,1821.786,1823.288,Up next is John Burbank.,77,,
313,0.97,1823.288,1823.621,"Welcome, John.",77,,
314,0.97,1823.621,1827.425,"Thank you, Councilmembers, my name is John Burbank.",78,,
315,0.97,1827.425,1834.332,I commend your interest in placing a Ranked-Choice voting alternative on the November ballot.,78,,
316,0.97,1834.332,1844.108,Ranked-Choice voting enables voters to rank their choices so you can optimize personal choice without jeopardizing your vote.,78,,
317,0.97,1844.108,1859.691,"Ranked-Choice voting admits that voters may hold several in high regard and can differentiate between multiple of them with Ranked-Choice voting, while you may not get your first choice, you still may get your second choice.",78,,
318,0.97,1859.691,1884.315,"Ranked-Choice voting avoids the yes for one, no for all the others of the current system and it avoids the undifferentiated yes, yes, yes possibilities for approval voting, which can very likely violate the constitutional rule of one person, one vote, as one voter could vote for five candidates and another for one candidate, and all votes would be weighted equally.",78,,
319,0.97,1884.315,1887.252,A lot of other cities have passed Ranked-Choice voting.,78,,
320,0.97,1887.252,1890.755,"The state of Maine, the state of Alaska, it's our turn.",78,,
321,0.97,1890.755,1891.489,Thank you.,78,,
322,0.97,1891.489,1894.225,"Thank you, John.",79,,
323,0.97,1894.225,1897.462,Up next is Michael Taylor Judd.,79,,
324,0.97,1897.462,1898.463,"Welcome, sir.",79,,
325,0.97,1898.463,1900.632,"Hello, Councilmembers, Michael Taylor Judd.",80,,
326,0.97,1900.632,1917.582,"I'll quickly say as a former candidate for Seattle city Council, I also support Rcv, but I'm here to speak to you as chair of the West Seattle transportation.",80,,
327,0.97,1917.582,1934.532,"We want to thank you for your work on the proposal in front of you, in particular emphasizing impacts in the Delridge, around the Delridge alternatives and to traditional care resources and child care facility that's there.",80,,
328,0.97,1934.532,1946.878,We're urging you--we're hearing--we've heard a lot from members of the Avalon neighborhood and North Delridge about looking at alternatives that were previously taken off the table by sound transit.,80,,
329,0.97,1946.878,1963.761,"We know that costs have changed radically over the last year, year and a half, and we'd like to look at both the long tunnel alternative and the so-called purple line or Puget sound ridge tunnels, both of which increase access for everyone and avoid a lot of the impacts.",80,,
330,0.97,1963.761,1965.997,Thank you for your time.,81,,
331,0.97,1965.997,1967.565,And last we have Joe.,81,,
332,0.97,1967.565,1971.169,We will then come back to Francisco for one last time.,81,,
333,0.97,1971.169,1980.178,"Lisa Smith or David Hanes, now is your time to call in, because we will be closing public comment after Joe.",81,,
334,0.97,1980.178,1981.646,"Welcome, Joe, take it away.",81,,
335,0.97,1981.646,1983.114,Thank you so much.,82,,
336,0.97,1983.114,1984.282,"Good afternoon, council.",82,,
337,0.97,1984.282,1988.82,"My name is Joe Riley, policy director at Seattle subway.",82,,
338,0.97,1988.82,2013.745,"We request support for a 22nd Ballard station, South Lake Union access solutions that mitigate four Highway-Sized roads, removal of Cid Fifth Avenue, and study, and a shallower version of the fourth Avenue shallow alignment that crossing over the existing tunnel, making the entire downtown alignment shallower.",82,,
339,0.97,2013.745,2016.714,Sound transit must prepare now for future expansion.,82,,
340,0.97,2016.714,2024.756,Sound transit risks shutting down the new downtown tunnel service for over a year with unprecedented levels of service disruption and cost.,82,,
341,0.97,2024.756,2029.327,We appreciated the transportation committee's strong stated support on this.,82,,
342,0.97,2029.327,2037.235,"Sound transit must continually receive specific feedback from Seattle to improve systemwide Ridership, access, and respect for every person's time.",82,,
343,0.97,2037.235,2046.677,"A station in Seattle is never a Seattle only station, it's a regional station for every Puget sound rider who stands to gain newfound access to more places.",82,,
344,0.97,2046.677,2057.789,We remain a resource for you all and thank you so much for your time.,82,,
345,0.97,2057.789,2058.189,"Thank you, Joe.",83,,
346,0.97,2058.189,2058.456,Fabulous.,83,,
347,0.97,2058.456,2061.125,"Clerks and I.T., is Francisco still with us?",83,,
348,0.97,2061.125,2065.296,"Francisco, I see you have returned, now is your opportunity to press Star six.",83,,
349,0.97,2065.296,2067.331,"There you are, my friend.",83,,
350,0.97,2067.331,2067.832,Take it away.,83,,
351,0.97,2067.832,2071.002,"Hello, thank you very much for your patience.",84,,
352,0.97,2071.002,2080.978,"My name is Frank, and I'm with the Oca Asian Pacific advocates greater Seattle chapter.",84,,
353,0.97,2080.978,2092.323,I hope that the China Town/International district is given careful consideration when you are prepared to speak to your preference for the route that sound transit three will take to or near the Cid.,84,,
354,0.97,2092.323,2098.162,Our preferred route or any route that will not Decimate or cause harm to our neighborhood.,84,,
355,0.97,2098.162,2102.867,"No on Fifth, thank you very much.",84,,
356,0.97,2102.867,2103.568,"Thank you, sir.",85,,
357,0.97,2103.568,2111.642,"Confirming Lisa Smith and David Hanes are not present, is that correct?",85,,
358,0.97,2111.642,2112.076,That's correct.,86,,
359,0.97,2112.076,2112.51,Thank you.,87,,
360,0.97,2112.51,2115.78,"With that, we've reached the end of our allotted time for public comment.",87,,
361,0.97,2115.78,2119.317,"I think we went over a little bit, apologies for that.",87,,
362,0.97,2119.317,2121.919,The public comment period is now closed.,87,,
363,0.97,2121.919,2124.956,Thank you for your comments today.,87,,
364,0.97,2124.956,2131.295,"Moving on to item E, approval of the introduction and referral calendar.",87,,
365,0.97,2131.295,2131.729,Is there a second?,87,,
366,0.97,2131.729,2131.996,Second.,88,,
367,0.97,2131.996,2142.974,It has been moved and Seconded to Adropt the introduction and referral calendar.,89,,
368,0.97,2142.974,2143.674,Are there any comments?,89,,
369,0.97,2143.674,2144.141,Councilmember Lewis?,89,,
370,0.97,2144.141,2147.812,"Sorry, Mr. chair, could you say that again.",90,,
371,0.97,2147.812,2158.322,"The introduction and referral calendar has been moved and Seconded to adopt the introduction and referral calendar, are there any comments?",91,,
372,0.97,2158.322,2160.892,"Sorry, I'm having trouble hearing.",92,,
373,0.97,2160.892,2168.332,"Yes, I move to amend the introduction referral calendar.",92,,
374,0.97,2168.332,2170.401,It has been moved.,93,,
375,0.97,2170.401,2176.774,This is--it has been moved and second at this time?,93,,
376,0.97,2176.774,2177.975,"Oh, thank you, I'm sorry.",94,,
377,0.97,2177.975,2209.674,"So Mr. chair, I move to amend, or Mr. President pro-tem, I move to amend the calendar to introduce file 314498 entitled city council motion and Declaration of city council intent to reject initiative number 134 relating to voting in city primary elections and placing initiative number 134 on the November 8, 2022 ballot in conjunction with the Ranked-Choice voting measure, Concil bill 120369 a proposed alternative measure on the same matter.",94,,
378,0.97,2209.674,2219.15,"Thank you, it has been moved and Seconded to amend the introduction referral calendar by adding a clerk file as described by Councilmember Lewis and referring it to city council.",95,,
379,0.97,2219.15,2234.999,"Colleagues, at this time I am asking in a very polite fashion that please hold further comments related to initiative 134 million the full--the special full council meeting this Thursday, July 14th.",95,,
380,0.97,2234.999,2237.235,Cannot be more clear.,95,,
381,0.97,2237.235,2243.507,"Please hold your comments, friends, colleagues, until this Thursday.",95,,
382,0.97,2243.507,2247.511,"Councilmember Herbold, yes, please do not comment on the initiative.",95,,
383,0.97,2247.511,2248.212,Point of order.,96,,
384,0.97,2248.212,2253.05,"I didn't hear a second, but you announced one, was there a second?",96,,
385,0.97,2253.05,2253.317,I'm sorry.,96,,
386,0.97,2253.317,2255.586,"Sorry, I think I said second very faintly.",97,,
387,0.97,2255.586,2257.688,"You did, okay.",98,,
388,0.97,2257.688,2258.956,Thank you so much.,98,,
389,0.97,2258.956,2259.357,Appreciate it.,99,,
390,0.97,2259.357,2259.69,Thank you.,100,,
391,0.97,2259.69,2262.86,I'll just read that part of the script one more time just for fun.,100,,
392,0.97,2262.86,2272.269,It has been moved and Seconded to amend the introduction referral calendar by adding clerk file as described by Councilmember Lewis and referring it to the city council.,100,,
393,0.97,2272.269,2279.21,"Please hold further comments related to initiative 134 until the full council meeting this Thursday, July 14th.",100,,
394,0.97,2279.21,2285.916,Will the clerk please call the roll on the adoption?,100,,
395,0.97,2285.916,2286.917,Councilmember Herbold?,101,,
396,0.97,2286.917,2287.451,Yes.,102,,
397,0.97,2287.451,2292.423,Councilmember Lewis?,103,,
398,0.97,2292.423,2292.957,Yes.,104,,
399,0.97,2292.957,2296.327,Councilmember Morales?,105,,
400,0.97,2296.327,2296.56,Yes.,106,,
401,0.97,2296.56,2297.962,Councilmember Mosqueda?,107,,
402,0.97,2297.962,2298.195,Aye.,108,,
403,0.97,2298.195,2302.533,Councilmember Nelson?,109,,
404,0.97,2302.533,2303.2,Aye.,110,,
405,0.97,2303.2,2307.238,Councilmember Pedersen?,111,,
406,0.97,2307.238,2307.471,Yes.,112,,
407,0.97,2307.471,2308.339,Councilmember Sawant?,113,,
408,0.97,2308.339,2308.606,Yes.,114,,
409,0.97,2308.606,2311.776,Council President pro Tem Strauss?,115,,
410,0.97,2311.776,2312.009,Yes.,116,,
411,0.97,2312.009,2315.379,Added to the Introductionry Ferl calendar and referred to city council.,117,,
412,0.97,2315.379,2324.288,"Are there any further comments on the amended introduction and referral calendar, hold your comments of substance for Thursday.",117,,
413,0.97,2324.288,2332.697,"Seeing none, if there are no--if there is no objection, the introduction and referral calendar will be adopted as amended.",117,,
414,0.97,2332.697,2336.1,"Hearing no objection, the introduction referral calendar is adopted as amended.",117,,
415,0.97,2336.1,2339.503,"Moving on to item G, adoption of the consent calendar.",117,,
416,0.97,2339.503,2364.829,"We will now consider the proposed concept calendar, the consent calendar this week includes the minutes of June 28th and July 5th, the payroll, council bill 120368 and the appointment 02256 that comes with a recommendation from a public assets and homelessness committee from last week, are there any items Councilmembers would like to remove from today's consent calendar?",117,,
417,0.97,2364.829,2368.132,"Hearing none, I move to adopt the consent calendar.",117,,
418,0.97,2368.132,2368.799,Is there a second?,117,,
419,0.97,2368.799,2369.066,Second.,118,,
420,0.97,2369.066,2370.067,Second.,119,,
421,0.97,2370.067,2373.904,It has been moved and Seconded to adopt the consent calendar.,120,,
422,0.97,2373.904,2379.21,Will the clerk please call the roll on the Akopgs of the consent calendar?,120,,
423,0.97,2379.21,2381.912,Councilmember Herbold?,121,,
424,0.97,2381.912,2382.179,Yes.,122,,
425,0.97,2382.179,2383.881,Councilmember Lewis?,123,,
426,0.97,2383.881,2384.582,Yes.,124,,
427,0.97,2384.582,2386.484,Councilmember Morales?,125,,
428,0.97,2386.484,2387.918,Yes.,126,,
429,0.97,2387.918,2389.019,Councilmember Mosqueda?,127,,
430,0.97,2389.019,2390.087,Aye.,128,,
431,0.97,2390.087,2392.123,Councilmember Nelson?,129,,
432,0.97,2392.123,2392.656,Aye.,130,,
433,0.97,2392.656,2396.327,Councilmember Pedersen?,131,,
434,0.97,2396.327,2396.761,Yes.,132,,
435,0.97,2396.761,2397.328,Councilmember Sawant?,133,,
436,0.97,2397.328,2397.561,Yes.,134,,
437,0.97,2397.561,2399.697,Council President pro Tem Strauss?,135,,
438,0.97,2399.697,2399.93,Yes.,136,,
439,0.97,2399.93,2401.398,"Eight in favor, none opposed.",137,,
440,0.97,2401.398,2404.235,"Thank you, the consent calendar items are adopted.",138,,
441,0.97,2404.235,2410.107,"Will the clerk please affix my signature, or I can actually just sign it right here if you want.",138,,
442,0.97,2410.107,2415.012,"No, please affix my signature on my behalf, thank you.",138,,
443,0.97,2415.012,2417.848,"Moving on to item eight, committee reports for the city council.",138,,
444,0.97,2417.848,2422.319,"Item one, will the clerk please read item one, the abbreviated title for item one.",138,,
445,0.97,2422.319,2437.201,"The report of the city council agenda item one, clerk file 334495, report of the city clerk on the certificate of sufficiency for initiative number 134.",139,,
446,0.97,2437.201,2448.312,"Thank you, clerk file 314495 is a notice that initiative number 134 has enough signatures.",140,,
447,0.97,2448.312,2457.354,The clerk--city clerk filed a report and certificate of sufficiency with the Council via this clerk file on June 28th.,140,,
448,0.97,2457.354,2471.168,"This started the 45-Day clock for Council action on the initiative in order to provide my leagues with additional time, I'm recommending holding the clerk file for another--until Thursday.",140,,
449,0.97,2471.168,2480.344,This clerk file will appear on every agenda until the city council determines what action will be taken in response to initiative number 134.,140,,
450,0.97,2480.344,2494.692,"As a reminder, the city council city's election code prohibits elected officials and city employees from using their office for the promotion or opposition of any measure.",140,,
451,0.97,2494.692,2502.5,We should refrain from discussing the merits of the initiative until we are voting on the legislation to support or oppose the ballot proposition.,140,,
452,0.97,2502.5,2519.717,"That will occur at a future meeting and within 45 days of this clerk file 314495 being filed with the Council, I recommend that Council refrain from discussing this today.",140,,
453,0.97,2519.717,2526.79,"I move to postpone clerk file 314495 to July 14th, is there a second?",140,,
454,0.97,2526.79,2527.358,Second.,141,,
455,0.97,2527.358,2531.629,It has been moved and Seconded.,142,,
456,0.97,2531.629,2535.766,Will the clerk please call the roll.,142,,
457,0.97,2535.766,2537.935,Councilmember Herbold?,143,,
458,0.97,2537.935,2539.503,Yes.,144,,
459,0.97,2539.503,2541.438,Councilmember Lewis?,145,,
460,0.97,2541.438,2543.14,Yes.,146,,
461,0.97,2543.14,2543.874,Councilmember Morales?,147,,
462,0.97,2543.874,2545.876,Yes.,148,,
463,0.97,2545.876,2547.144,Councilmember Mosqueda?,149,,
464,0.97,2547.144,2548.412,Aye.,150,,
465,0.97,2548.412,2550.714,Councilmember Nelson?,151,,
466,0.97,2550.714,2551.916,Aye.,152,,
467,0.97,2551.916,2553.55,Councilmember Pedersen?,153,,
468,0.97,2553.55,2553.951,Yes.,154,,
469,0.97,2553.951,2554.451,Councilmember Sawant?,155,,
470,0.97,2554.451,2554.685,Yes.,156,,
471,0.97,2554.685,2556.32,Council President pro Tem Strauss.,157,,
472,0.97,2556.32,2556.554,Yes.,158,,
473,0.97,2556.554,2558.722,"Eight in favor, none opposed.",159,,
474,0.97,2558.722,2562.326,"The motion carries, clerk file is postponed to July 14th.",160,,
475,0.97,2562.326,2569.066,This item will appear on every agenda until the city council determines what action will be taken in response to initiative number 134.,160,,
476,0.97,2569.066,2573.904,Will the clerk please read item two into the record.,160,,
477,0.97,2573.904,2585.916,"Agenda item too, council bill 120363, an Ordnance--relating to prosecuting violations of domestic violence and other protection orders to make the Seattle municipal code consistent with state law; amending section 12A.09.020 of the Seattle municipal code.",161,,
478,0.97,2585.916,2596.36,"I move to pass Council bill 120363, is there a second?",162,,
479,0.97,2596.36,2597.194,Second.,163,,
480,0.97,2597.194,2600.798,"Thank you, it has been moved and Seconded.",164,,
481,0.97,2600.798,2603.5,"Councilmember Herbold, as sponsor of the bill, please take it away.",164,,
482,0.97,2603.5,2605.97,Thank you so much.,165,,
483,0.97,2605.97,2611.608,As noted in the central staff update yesterday this legislation is time sensitive.,165,,
484,0.97,2611.608,2620.617,"If the change is not made, the city attorney's office cannot prosecute misdemeanor violations of domestic violence and other orders.",165,,
485,0.97,2620.617,2643.407,"While these Misdemeanors could, in theory, be referred to the King County Prosecutor because of their New Orleans backlog of cases and the emphasis of the King County Prosecutor on filing felony cases, the city's attorney's office domestic violence personnel feel that these misdemeanor charges would not be filed if not for the action before us today.",165,,
486,0.97,2643.407,2648.679,So there are three key aspects of the bill.,165,,
487,0.97,2648.679,2666.597,"Just as background, in 2019, ordinance 125881 was enacted to adopt certain state criminal statutes, and it repealed identical municipal code criminal sections effective July 1ST this year.",165,,
488,0.97,2666.597,2673.737,"One of those statutes that had been adopted by reference was repealed, and its provisions were transferred to another state statute.",165,,
489,0.97,2673.737,2684.848,"So the substance of the state statute remained primarily the same, and the Rcw code number was changed.",165,,
490,0.97,2684.848,2687.384,This ordinance would reflect those numbering changes.,165,,
491,0.97,2687.384,2703.2,"The ordinance would adopt by reference part of state law that reflects enforcement and penalties for specific types of extreme risk protection order violations, which the city attorney's office, if adopted, could prosecute.",165,,
492,0.97,2703.2,2719.45,"And then Lastly, it would adopt by reference a section of the Rcw which details how the city attorney's office Prosecutes specific violations of Anti-Harassment protection orders already within its authority to prosecute under municipal code.",165,,
493,0.97,2719.45,2734.731,"So in order to ensure that the violations of domestic violence and other court orders could be prosecuted by the city attorney municipal court, our code needs to be amended to reflect this Rcw change as well.",165,,
494,0.97,2734.731,2742.84,"Thank you, and I will try to answer any questions if there are any, otherwise I hope you can support me in voting for this bill.",165,,
495,0.97,2742.84,2748.011,"Thank you, Councilmember Herbold.",166,,
496,0.97,2748.011,2748.712,"Colleagues, any questions?",166,,
497,0.97,2748.712,2749.046,Any comments?,166,,
498,0.97,2749.046,2753.951,"Seeing no questions or comments, Councilmember Herbold, do you have any closing remarks that you saved?",166,,
499,0.97,2753.951,2759.757,"Seeing none, will the clerk please call the roll on the passage of the bill.",166,,
500,0.97,2759.757,2761.792,Councilmember Herbold?,167,,
501,0.97,2761.792,2762.025,Yes.,168,,
502,0.97,2762.025,2764.328,Councilmember Lewis?,169,,
503,0.97,2764.328,2764.995,Yes.,170,,
504,0.97,2764.995,2767.297,Councilmember Morales?,171,,
505,0.97,2767.297,2767.531,Yes.,172,,
506,0.97,2767.531,2770.4,Councilmember Mosqueda?,173,,
507,0.97,2770.4,2770.634,Aye.,174,,
508,0.97,2770.634,2772.736,Councilmember Nelson?,175,,
509,0.97,2772.736,2773.37,Aye.,176,,
510,0.97,2773.37,2776.14,Councilmember Pedersen?,177,,
511,0.97,2776.14,2776.64,Yes.,178,,
512,0.97,2776.64,2777.141,Councilmember Sawant?,179,,
513,0.97,2777.141,2778.342,Yes.,180,,
514,0.97,2778.342,2780.477,Council President pro Tem Strauss?,181,,
515,0.97,2780.477,2780.744,Yes.,182,,
516,0.97,2780.744,2781.979,"Eight in favor, none opposed.",183,,
517,0.97,2781.979,2783.78,The chair will sign it.,184,,
518,0.97,2783.78,2789.119,Will the clerk please affix my signature to the legislation on my behalf.,184,,
519,0.97,2789.119,2793.157,"Item number three, will the clerk please read item number three into the record.",184,,
520,0.97,2793.157,2805.969,"The report of the transportation and Seattle public utilities Committee, council bill 120358--I have a wrong number here, sorry.",185,,
521,0.97,2805.969,2816.446,An ordinance relating to grant funds from the United States Department of transportation and other Noncity sources.,185,,
522,0.97,2816.446,2816.88,Thank you.,186,,
523,0.97,2816.88,2819.716,You are recognized in order to address the bill.,186,,
524,0.97,2819.716,2822.586,"Thank you, president pro Tem.",187,,
525,0.97,2822.586,2834.998,"Colleagues, council bill 120358 will authorize the director of the Seattle Department of transportation to accept specified grants totalling $3.7 million and to execute related agreements on behalf of the city.",187,,
526,0.97,2834.998,2839.203,"While it technically AMENDS the adopted budget, it remains consistent with it.",187,,
527,0.97,2839.203,2847.344,It simply adds these grants to existing appropriations for the Seattle Department of transportation's capital projects.,187,,
528,0.97,2847.344,2852.883,"This was adopted or recommended unanimously by our Committee, thank you.",187,,
529,0.97,2852.883,2857.321,"Thank you, Councilmember Pedersen.",188,,
530,0.97,2857.321,2858.155,"Colleagues, any questions, comments?",188,,
531,0.97,2858.155,2863.393,"Seeing none, will the clerk please call the roll on the passage of the bill?",188,,
532,0.97,2863.393,2864.528,Councilmember Herbold --,189,,
533,0.97,2864.528,2866.997,"Councilmember Mosqueda, sorry, I see you now.",190,,
534,0.97,2866.997,2872.202,"No, I actually thought there was going to be a long line up of people speaking, so I was going to wait.",191,,
535,0.97,2872.202,2876.34,Did want to say thank you to the chair for his work on this legislation.,191,,
536,0.97,2876.34,2880.477,I also want to thank Councilmember Herbold for her amendments as well.,191,,
537,0.97,2880.477,2897.427,"I'm excited that we are as a city continuing to stand in solidarity with advocates like Seattle subway and so many more who are calling for a connected and coordinated--Oh, wrong item.",191,,
538,0.97,2897.427,2899.896,"That's why no one was speaking, okay.",191,,
539,0.97,2899.896,2907.004,"We got great grant funds from the United States Department of transportation and other Noncity sources, but not as exciting.",192,,
540,0.97,2907.004,2908.071,I see it now.,193,,
541,0.97,2908.071,2914.344,I needed to Scroll up in my script.,193,,
542,0.97,2914.344,2914.778,Apologies everyone.,193,,
543,0.97,2914.778,2915.412,No problem.,194,,
544,0.97,2915.412,2916.213,Any closing remarks?,194,,
545,0.97,2916.213,2923.287,"Any time I get Councilmember Mosqueda to give an El constituent speech in favor of something, it's better for me that way.",195,,
546,0.97,2923.287,2924.888,"So thank you, Councilmember Mosqueda.",195,,
547,0.97,2924.888,2928.125,"Thank you, colleagues, great team here we got.",196,,
548,0.97,2928.125,2938.335,"Clerk, if you wouldn't mind reading the--now I got--could you please call the roll on the passage of item number three, passage of the bill.",196,,
549,0.97,2938.335,2940.537,Councilmember Herbold?,197,,
550,0.97,2940.537,2942.639,Yes.,198,,
551,0.97,2942.639,2943.774,Councilmember Lewis?,199,,
552,0.97,2943.774,2944.007,Yes.,200,,
553,0.97,2944.007,2946.076,Councilmember Morales?,201,,
554,0.97,2946.076,2946.743,Yes.,202,,
555,0.97,2946.743,2949.079,Councilmember Mosqueda?,203,,
556,0.97,2949.079,2951.481,Aye.,204,,
557,0.97,2951.481,2952.015,Councilmember Nelson?,205,,
558,0.97,2952.015,2952.716,Aye.,206,,
559,0.97,2952.716,2954.918,Councilmember Pedersen?,207,,
560,0.97,2954.918,2955.852,Aye.,208,,
561,0.97,2955.852,2956.386,Councilmember Sawant?,209,,
562,0.97,2956.386,2956.82,Yes.,210,,
563,0.97,2956.82,2958.588,Councilmember President pro Tem Strauss?,211,,
564,0.97,2958.588,2958.855,Yes.,212,,
565,0.97,2958.855,2959.856,"Eight in favor, none opposed.",213,,
566,0.97,2959.856,2966.029,"The chair will sign it, will the clerk please affix my signature to the legislation on my behalf.",214,,
567,0.97,2966.029,2972.803,Will the clerk please read item number four into the record.,214,,
568,0.97,2972.803,2975.839,"Agenda item four, resolution 32055.",215,,
569,0.97,2975.839,2984.348,"A resolution--relating to sound transit, providing recommendations to the sound transit board as to the selection of the preferred alternative for the West Seattle and Ballard link extensions project to be studied in the final environmental impact statement.",215,,
570,0.97,2984.348,2990.02,The committee recommends the city adopt the resolution as Amentded.,215,,
571,0.97,2990.02,2990.354,Thank you.,216,,
572,0.97,2990.354,2996.326,"Councilmember Pedersen, as the chair of the committee, you are recognized in order to address the resolution.",216,,
573,0.97,2996.326,2998.795,"Thank you, president pro Tem.",217,,
574,0.97,2998.795,3010.374,"Colleague, resolution 32055 is a joint resolution with our Mayor on Seattle's recommendations regarding sound transit West Seattle Ballard link extension routes and stations.",217,,
575,0.97,3010.374,3020.484,"As we all know, this Voter-Approved expansion of light rail is a massive investment in the benefits of regional transit and will substantially impact communities throughout Seattle.",217,,
576,0.97,3020.484,3031.828,"On February 15, our transportation committee had a presentation on sound transit's draft environmental impact statement, and on April 19 we had presentations from both sound transit and the executive N the various options.",217,,
577,0.97,3031.828,3040.337,"At our Committee on June 7 we received a thorough presentation, had a robust discussion of that resolution, 32055.",217,,
578,0.97,3040.337,3047.144,"To provide more time for consideration, we scheduled our second meeting at our July 5 committee rather than June 21st.",217,,
579,0.97,3047.144,3053.25,On July 5 we amended the resolution and our committee passed it unanimously.,217,,
580,0.97,3053.25,3057.22,"As we confront the climate crisis, we want more people to ride transit.",217,,
581,0.97,3057.22,3072.269,I recognize there's a strong desire to make sure the design and construction of this mega project builds in flexibility for future expansion options beyond sound transit three and to make sure the experience for transit riders is streamlined and efficient.,217,,
582,0.97,3072.269,3084.314,"To address those two issues, it's important to note that the resolution currently States that the principle of financial stewardship includes, quote, Prioritizing future expansion opportunities in planning and design.",217,,
583,0.97,3084.314,3104.401,"Also due in part to the concerns raised by several community leaders about the fifth Avenue option, today's Resolutin acknowledges that more time and community engagement are needed before making generational decisions that impact the China Town/International district.",217,,
584,0.97,3104.401,3109.106,And the resolution shows we favor shallow options instead of the deep options that add travel time.,217,,
585,0.97,3109.106,3118.548,I want to thank my colleagues for their engagement on this resolution and the expertise and care they brought to the table for their districts and for our city.,217,,
586,0.97,3118.548,3126.49,"I'd like to thank the executive, especially Sarah, Marshal foster, and the Mayor's office for their collaboration on this resolution.",217,,
587,0.97,3126.49,3134.798,"I also want to thank our city council central staff, Calvin chow, and my legislative assistant, Hannah Thorson.",217,,
588,0.97,3134.798,3140.804,"Ultimately, all of these decisions will be made by the sound transit board that represents King, Pierce, and Snohomish counties.",217,,
589,0.97,3140.804,3147.844,But the city of Seattle will continue as the most populous and most supportive Lynch pin for the entire transit system.,217,,
590,0.97,3147.844,3159.556,"Time is money, and Seattle will be asked to expedite construction approvals to make sure the entire system expansion and its massive benefits for the region happen as quickly as possible.",217,,
591,0.97,3159.556,3173.57,I'm hopeful that the thoughtful preferences on routes and stations expressed by the Seattle resolution will be helpful to sound transit in achieving our mutual goal of quickly expanding light rail within our city and across our region.,217,,
592,0.97,3173.57,3173.87,Thank you.,217,,
593,0.97,3173.87,3174.337,"Thank you, chair.",218,,
594,0.97,3174.337,3179.576,"Now, colleagues this is the one where I'm expecting everyone's going to want to jump up.",218,,
595,0.97,3179.576,3186.583,"Councilmember Herbold from West Seattle, a city Annexed in 1907 by the city of Seattle, Councilmember Herbold, you are recognized.",218,,
596,0.97,3186.583,3187.651,Thank you so much.,219,,
597,0.97,3187.651,3207.337,"I also would like to extend my thanks to chair Pedersen for his collaborative approach to developing this resolution and incorporating his colleague's feedback, colleagues who are working to represent our constituents.",219,,
598,0.97,3207.337,3209.239,I won't repeat all of my comments from committee.,219,,
599,0.97,3209.239,3221.284,"I do want to note that the resolution includes a clear statement of support for the medium tunnel option, for the West Seattle junction in line with strong community support for a tunnel in the junction.",219,,
600,0.97,3221.284,3228.124,A tunnel would have significantly less impact on residents and businesses.,219,,
601,0.97,3228.124,3230.327,"For Delridge, there's no clear community census.",219,,
602,0.97,3230.327,3238.768,The draft EIS is clear that all alignments have impacts on residents and businesses.,219,,
603,0.97,3238.768,3245.909,"You know, the del five and six options were developed to minimize impacts on the Youngstown community adjacent.",219,,
604,0.97,3245.909,3255.652,"But they were added late in the Scoping process at the board level, so potential impacts of these options weren't discussed during the Scoping process.",219,,
605,0.97,3255.652,3274.404,And so perhaps that might be why the draft Deis failed to note the existence of the Alki Beach Academy day care center as a potentially impacted social resource and did not fully analyze the project's impact on child care centers.,219,,
606,0.97,3274.404,3285.015,Another impact would be transitional resources offering 24/7 services to people with serious mental illness through both living facilities and a service center.,219,,
607,0.97,3285.015,3288.418,"They depend on 24-hour a day, seven day a week services.",219,,
608,0.97,3288.418,3296.559,The Holistic system in the draft EIS does not address the integrated nature of the program.,219,,
609,0.97,3296.559,3313.61,"For these reasons, the committee amended including a statement that the city is not able to state a preference for the del ridge station given the inadequate analysis of impacted social resources.",219,,
610,0.97,3313.61,3326.79,"And the state, the future support of the city for a Delridge option is dependent on relocation of impacted child care and transitional housing service providers.",219,,
611,0.97,3326.79,3337.067,"So you know, we're saying there's no preference now, but we're setting the bar for what we would need to see in order to be able to support a preference.",219,,
612,0.97,3337.067,3357.854,"I really appreciate the executive's addition to an earlier draft version of the bill requesting specifically a transit access study for the communities identified in the racial equity tool kit, including South Delridge and white center, and also adding mention of the important protections for Longfellow Creek.",219,,
613,0.97,3357.854,3364.461,"These are great additions, and I'm really pleased that the executive added them early.",219,,
614,0.97,3364.461,3372.102,And I encourage folks to lend their support to Councilmember Pedersen's fine legislation.,219,,
615,0.97,3372.102,3376.339,Thank you.,219,,
616,0.97,3376.339,3378.074,"Thank you, Councilmember Herbold.",220,,
617,0.97,3378.074,3379.442,Other colleagues?,220,,
618,0.97,3379.442,3381.044,"Councilmember Lewis, and then Councilmember Mosqueda.",220,,
619,0.97,3381.044,3383.213,Thank you Mr. President pro Tem.,221,,
620,0.97,3383.213,3396.926,Really looking forward to voting on this resolution today and appreciate the process and the ability to participate in the deliberations on the resolution even though I'm not a member of the relevant committee.,221,,
621,0.97,3396.926,3421.751,"The implications of sound transit three are amazing and at the same time offer a lot of challenges to District seven in particular and this resolution addresses those challenges that have been expressed by important Stakeholders representing cultural, economic, and sporting interests in the area.",221,,
