index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
331,0.97,2053.184,2063.494,I can personally testify the club provides Life-Saving programs that are vital to the Indian and homeless community.,107,,
332,0.97,2063.494,2069.2,"Thank you for calling in, Martin, and sharing your story with us . We appreciate it.",108,,
333,0.97,2069.2,2074.806,Up next is Margo.,108,,
334,0.97,2074.806,2077.508,Hi.,109,,
335,0.97,2077.508,2087.318,My name is Margo and I am calling in favor of Councilmember Sawant on affordable housing and police accountability.,109,,
336,0.97,2087.318,2094.125,It is bizarre to hear the accusation of crimes against humanity levels.,109,,
337,0.97,2094.125,2113.211,"In light of the spreading Delta variant and with the threat of heat waves in the summer, we urgently need to vote on August 2ND on the affordable housing project.",109,,
338,0.97,2113.211,2123.621,This and other affordable housing projects need to be funded by Expending taxes to the rich.,109,,
339,0.97,2123.621,2137.468,Fighting for affordable communities means as passing as soon as possible and preventing horses from trading with nations that have committed human rights violations.,109,,
340,0.97,2137.468,2142.139,A United movement for real police accountability is the best way to fight racism.,109,,
341,0.97,2142.139,2143.374,Thank you for calling in.,110,,
342,0.97,2143.374,2161.192,Up next is all you . followed by Kelsey McGrath . or maybe it is a Leah? go ahead.,110,,
343,0.97,2161.192,2165.263,My name is Leah . can you hear me?,111,,
344,0.97,2165.263,2168.499,I am sorry for struggling with Pronunciation of the names here.,112,,
345,0.97,2168.499,2171.402,Go ahead.,112,,
346,0.97,2171.402,2172.803,No problem.,113,,
347,0.97,2172.803,2197.728,"I am a resident of district 3 and I work at the clergy foundation and I'm calling to voice my personal and our organizational support of Council bill 120142, which bans Seattle police training with countries that have violated human rights laws . We are in support because it is really just common sense that the Seattle plea should not be training with countries that violate human rights laws.",113,,
348,0.97,2197.728,2217.448,"Rather than spending our city's resources to support Violators of international law, we should instead be investing in black and indigenous communities, specifically some of the ballots we are hearing about and we should support communities with safety.",113,,
349,0.97,2217.448,2226.857,This Council bill would support those ongoing demands without putting Seattle residents at risk.,113,,
350,0.97,2226.857,2236.767,I would also like to address those who oppose that obviously have not read the legislation because it is not specifically about --,113,,
351,0.97,2236.767,2238.235,Thank you for calling in today.,114,,
352,0.97,2238.235,2244.642,Next up is Kelsey McGrath and then we will hear from burns.,114,,
353,0.97,2244.642,2259.49,"Hi . I am Kelsey, a resident of district 3. I fully support the ordinance of any country that violates human rights.",115,,
354,0.97,2259.49,2276.674,"These exchanges like the one between SPD and Israel help expand surveillance, justify ethnic profiling, and promote violent practices like deportation and attacking human rights defenders.",115,,
355,0.97,2276.674,2297.828,"This is a No-Brainer that as PD should be barred from collaborating with any regime like Israel that has committed various work crimes according to the U.S. again, as PD with or without collaboration will remain in a violent institution.",115,,
356,0.97,2297.828,2303.2,"However, we should not encourage, endorse, or support other racist or violent regimes.",115,,
357,0.97,2303.2,2310.708,We should invest in community led safety initiatives.,115,,
358,0.97,2310.708,2311.942,Thank you for calling in.,116,,
359,0.97,2311.942,2318.549,"Up next is burns, followed by matt Wilder.",116,,
360,0.97,2318.549,2329.76,"Hi . I wanted to speak in favor of the resolution introduced by Councilmember Sawant, which is up to a vote on August 2ND.",117,,
361,0.97,2329.76,2361.892,"It will condemn our racist, urban renewal and Redlining . As part of this urban renewal, the historical black Baptist church was forced to sell part of its land in 1969 and now a year after the summer of the uprising for black lives the church supported by Sawant's office has voted to take this land and put it to use by housing 90 families with historic roots in the District so they may stay here long term.",117,,
362,0.97,2361.892,2376.674,"I call on the Council to stand with the black central district residents and faith leaders call for the historic injustice to pass the register solution on August 2ND with no delay, committed to fully fund the project.",117,,
363,0.97,2376.674,2383.214,"In addition, I would like to emphasize my support against Israeli training of our police.",117,,
364,0.97,2383.214,2384.815,Thank you for calling in.,118,,
365,0.97,2384.815,2389.887,Up next is matt.,118,,
366,0.97,2389.887,2391.122,Hi.,119,,
367,0.97,2391.122,2409.039,"My name is matt, a Renter in district 3. I want to call on the Council to reject the false equivalent situations like Trump's mishandling of Covid.",119,,
368,0.97,2409.039,2414.512,This is about whether or not we should allow our police to train with any nation.,119,,
369,0.97,2414.512,2420.651,There is no misplaced blame and calling out Israel for crimes against Palestinians.,119,,
370,0.97,2420.651,2428.359,I would like to thank Councilmember Sawant and her office for leading the way in making all of this possible.,119,,
371,0.97,2428.359,2436.867,I would like to point out there are a number of false allegations of our office for crimes against humanity.,119,,
372,0.97,2436.867,2441.305,This is the Council office that has the best record for marginalized communities.,119,,
373,0.97,2441.305,2443.774,Thanks.,119,,
374,0.97,2443.774,2451.916,Thank you so much for calling in.,120,,
375,0.97,2459.924,2464.195,"If you can hear me, press Star six so we can hear you.",121,,
376,0.97,2464.195,2466.664,Go ahead.,121,,
377,0.97,2466.664,2472.603,I am a member of the Israeli Renter community.,122,,
378,0.97,2472.603,2495.993,"As an immigrant, I am concerned for 140142. we have seen a lot of Anti-Somatic incidents, hate, and violence.",122,,
379,0.97,2495.993,2506.537,"Rather than increasing the visions, and sure Seattle is safe and inclusive for all, including the Israeli Americans.",122,,
380,0.97,2506.537,2510.941,Thank you.,122,,
381,0.97,2510.941,2516.814,Thank you for calling in today.,123,,
382,0.97,2516.814,2535.966,"Up next is Juan followed by flora . Juan, if you can hear me, press Star six so we can hear you.",123,,
383,0.97,2535.966,2536.934,Hello?,124,,
384,0.97,2536.934,2538.369,Yep.,125,,
385,0.97,2538.369,2540.07,Go ahead.,125,,
386,0.97,2540.07,2541.305,We can hear you.,125,,
387,0.97,2541.305,2542.673,Good afternoon.,126,,
388,0.97,2542.673,2553.651,My name is Juan . I am a tribal member of Alaska Eagle clan.,126,,
389,0.97,2553.651,2582.012,"I was homeless for 16 years before I found the Seattle club . I have always been a working man, but I had a lot of debt from student loans to IRS with back taxes and unpaid child support . 17 years ago, I moved out of my two bedroom duplex and lived in my Van to save money and pay off my bills.",126,,
390,0.97,2582.012,2583.747,I went to L.A.,126,,
391,0.97,2583.747,2593.49,Fitness for showers and food at the casinos that I used to work for.,126,,
392,0.97,2593.49,2599.897,"It took me 11 years, but I finally paid it all off . I am now debt-free.",126,,
393,0.97,2599.897,2609.54,"So, you know, unfortunately due to the Covid-19, I was laid off.",126,,
394,0.97,2609.54,2617.214,My Van broke down.,126,,
395,0.97,2617.214,2623.12,"Thank you, Juan, for calling in today.",127,,
396,0.97,2623.12,2625.889,I'm sorry we were unable to hear the rest of your testimonial.,127,,
397,0.97,2625.889,2641.405,Feel free to Email us at Coucil @ Seattle.Gov . We would be happy to read the rest of your testimony.,127,,
398,0.97,2641.405,2644.641,Up next is Amy.,127,,
399,0.97,2644.641,2656.854,We will reduce the time allotted to teach public Commentor from one minute to 45 seconds to allow us to hear from more individuals that signed up.,127,,
400,0.97,2656.854,2659.69,Hi.,128,,
401,0.97,2659.69,2661.258,Can you hear me?,128,,
402,0.97,2661.258,2663.394,We can . go ahead.,129,,
403,0.97,2663.394,2664.161,Great.,130,,
404,0.97,2664.161,2694.792,My name is Jordan Quinn . I am a Renter in district 2. I urge Councilmembers to support the upcoming piece of legislation for affordable housing and Renter's rights and police accountability that are coming from Councilmember Sawant's office including the really important resolution to acknowledge the past injustices of Redlining in the central district and urge the city Council to fully fund the new hope affordable housing project.,130,,
405,0.97,2694.792,2696.493,Pass it on August 2ND.,130,,
406,0.97,2696.493,2728.125,"Also support the two crucial bills that are coming forward, one requiring landlords to prevent six-month notice for rent increases and the other mandate that they provide relocation assistance when they raise the rent so much . I also want to thank Councilmember Sawant and community organizers for showing the courage and leadership and standing up with the oppressed people.",130,,
407,0.97,2728.125,2730.36,Thank you for calling in today.,131,,
408,0.97,2730.36,2737.468,Up next is Amy Rosenthal.,131,,
409,0.97,2737.468,2739.269,Can you hear me?,132,,
410,0.97,2739.269,2741.071,I can hear you.,133,,
411,0.97,2741.071,2744.374,Go ahead.,133,,
412,0.97,2744.374,2744.975,Thank you.,134,,
413,0.97,2744.975,2761.258,"My name is Amy and I am calling in reference to Council the 120142 . While the bill includes pretty language and beautiful words, make no mistake it is a clever color for Jew hatred.",134,,
414,0.97,2761.258,2763.594,"The driving force is the Genocidal terrorist organization, Hamas.",134,,
415,0.97,2763.594,2777.674,I know your focus is on caring for the citizens of Seattle but this bill will enable Anti- Semitism and Jew hatred.,134,,
416,0.97,2777.674,2786.016,It opens the door to Swastikas and attacks on Jews . The city of Seattle is better than this.,134,,
417,0.97,2786.016,2794.925,Stand up against anti-Semitism and Jew hatred.,134,,
418,0.97,2794.925,2796.293,Thank you for calling in today.,135,,
419,0.97,2796.293,2799.596,"Okay, so I am going to ask for the clock to be adjusted to 45 seconds.",135,,
420,0.97,2799.596,2802.299,"Thank you so much, Madame clerk.",135,,
421,0.97,2802.299,2810.207,We will continue through the list here for another 10 or 15 minutes.,135,,
422,0.97,2810.207,2819.85,Next up is flora right and then Sylvie Reynolds.,135,,
423,0.97,2819.85,2822.82,Hello.,136,,
424,0.97,2822.82,2827.858,I am a resident of district 3 calling to support CB 143142.,136,,
425,0.97,2827.858,2839.67,Make it illegal for SPD to train with any country that violates human rights . Seattle should not continue to invest in racist and Militarized policing.,136,,
426,0.97,2839.67,2844.741,Seattle is not made safer when occupying with a known Abuser of human rights.,136,,
427,0.97,2844.741,2855.085,Training with the Israeli military reinforces discriminatory and oppressive policing.,136,,
428,0.97,2855.085,2863.86,These are the second most frequent destinations for SPD.,136,,
429,0.97,2863.86,2865.128,It includes racial profiling and surveillance.,136,,
430,0.97,2865.128,2872.97,I also support more affordable housing in central district.,136,,
431,0.97,2872.97,2874.504,Thank you for calling in today.,137,,
432,0.97,2874.504,2878.809,"Up next is Sylvie Reynolds, followed by Josh.",137,,
433,0.97,2878.809,2881.678,Hi.,138,,
434,0.97,2881.678,2898.128,This is Sylvie Reynolds calling from green Lake . I am calling to thank everyone for continuing to advocate for a two way traffic light on the currently stay healthy street.,138,,
435,0.97,2898.128,2901.999,We appreciate the advocacy to open this road immediately.,138,,
436,0.97,2901.999,2909.907,We thank you for listening to our neighborhood and hearing what we have disabled.,138,,
437,0.97,2909.907,2915.012,Thank you.,138,,
438,0.97,2915.012,2916.546,Thank you for calling in today.,139,,
439,0.97,2916.546,2924.454,"Up next is Josh Rivet . Josh, please.",139,,
440,0.97,2924.454,2926.156,Can you hear me?,140,,
441,0.97,2926.156,2931.461,We can.,141,,
442,0.97,2931.461,2931.862,Go ahead.,141,,
443,0.97,2931.862,2932.262,Okay.,142,,
444,0.97,2932.262,2940.37,My name is Josh and I'm calling about CB 12142. effective laws are not created by deliberately concealing the true objective.,142,,
445,0.97,2940.37,2957.854,This bill ties itself up in such convoluted nonsense that Israel and America are among countries rejected by its criteria as written with a leadership to be expected.,142,,
446,0.97,2957.854,2959.69,The whole world is watching you.,142,,
447,0.97,2959.69,2969.199,"I am confident you understand your task is to do what is best for Seattle, not promote a public relations for those 6000 miles away.",142,,
448,0.97,2969.199,2972.302,Reject Council bill 121142.,142,,
449,0.97,2972.302,2973.937,On Cue very much.,142,,
450,0.97,2973.937,2983.447,Thank you for calling in today.,143,,
451,0.97,2987.851,2989.152,Can you hear me?,144,,
452,0.97,2989.152,2990.987,Yep.,145,,
453,0.97,2990.987,2993.323,We can hear you.,145,,
454,0.97,2993.323,3018.215,"I am part of the Seattle Indian Americans and I am calling in support of 120142, to prohibit the Seattle police Department from training with countries that are committing human rights abuses, especially the violent and racist occupied Israel.",146,,
455,0.97,3018.215,3024.054,A safe and Seattle Seattle must be grounded in human rights.,146,,
456,0.97,3024.054,3042.773,Spd has documented evidence of violence and racism . We need to be focusing on making Seattle more safe and should not be spending money to train with other countries that are violating human rights.,146,,
457,0.97,3042.773,3046.243,Thank you for calling and.,147,,
458,0.97,3046.243,3052.282,Up next is though.,147,,
459,0.97,3052.282,3066.363,"Hi, everyone . My name is Zoe Cunningham . I am a homeowner in district 3 calling in full support.",148,,
460,0.97,3066.363,3098.028,I am Jewish of mixed lineages and I am the grandchild of people who survived the Jewish holocaust in Europe because of the willingness of normal people to stand up for human rights . I really urged us and our city to listen to the calls and we still have a lot of work to do around policing in our city and there is no reason we should be supporting the police to train in other places.,148,,
461,0.97,3098.028,3103.3,Please support Council bill 121142. thank you.,148,,
462,0.97,3103.3,3104.835,Thank you for calling in today.,149,,
463,0.97,3104.835,3108.738,Up next is David followed by Matthew Smith.,149,,
464,0.97,3108.738,3114.277,"David, welcome.",149,,
465,0.97,3116.179,3120.75,"Good afternoon, council.",150,,
466,0.97,3120.75,3125.455,This is David and I am a rabbi in the city of Seattle.,150,,
467,0.97,3125.455,3133.23,I live in district 3. I work in district 3 with a community of residents of Seattle in every district.,150,,
468,0.97,3133.23,3143.94,I am here to support Council bill 120142. we are hearing a lot today about how this might make Jews feel in our city.,150,,
469,0.97,3143.94,3148.178,My heart is with us . I love our people.,150,,
470,0.97,3148.178,3149.446,I love each one of you.,150,,
471,0.97,3149.446,3167.397,We need to act with the feelings of Jews but with the lives of black and Brown and disabled people and not for what might . Thank you so much.,150,,
472,0.97,3167.397,3171.468,Thank you for calling in today.,151,,
473,0.97,3171.468,3172.168,Up next is Matthew.,151,,
474,0.97,3172.168,3177.807,"I have Iris signed up, but showing up as not present.",151,,
475,0.97,3177.807,3182.312,"Iris, if you can hear me, please make sure to call in.",151,,
476,0.97,3182.312,3184.247,Up next is Matthew Smith.,151,,
477,0.97,3184.247,3187.184,Welcome.,151,,
478,0.97,3187.184,3188.184,Thank you.,152,,
479,0.97,3188.184,3189.619,I am a Renter in district two.,152,,
480,0.97,3189.619,3214.11,"We are facing huge crises and the Council needs to take major action to address these . The Council should be supporting all of the bills Councilmember Sawant is putting forward on behalf of our community, including SPD from training with human rights Abusers . Last year we saw the biggest protest against racism and police brutality.",152,,
481,0.97,3214.11,3229.859,The Council had a chance to take action here to take real progress in that direction and banning SPD from training with human rights Abusers.,152,,
482,0.97,3229.859,3232.462,There is racist Gentrification.,152,,
483,0.97,3232.462,3236.166,It is absurd that people are attacking --,152,,
484,0.97,3236.166,3236.967,Thank you.,153,,
485,0.97,3236.967,3246.71,Up next is Rom and then David Haynes.,153,,
486,0.97,3254.384,3254.918,Go ahead.,154,,
487,0.97,3260.557,3265.762,I just need you to press Star six so I can hear you.,154,,
488,0.97,3265.762,3270.7,Oh . sorry.,155,,
489,0.97,3270.7,3271.701,Can you hear me now?,155,,
490,0.97,3271.701,3272.502,Yep.,156,,
491,0.97,3272.502,3272.969,Go ahead.,156,,
492,0.97,3272.969,3297.494,"I want to thank you for the time to talk . I am calling in favor of bill 120142. I guess if you feel like Seattle police Department does not have a racial profiling problem, sure, send them off to train at places where they have racial profiling.",157,,
493,0.97,3297.494,3310.04,"If you think this is a sending police not a foreign policy issue, that doesn't make a lot of sense.",157,,
494,0.97,3310.04,3320.85,I also want to say before I forget --,157,,
495,0.97,3320.85,3322.052,Thank you for calling in.,158,,
496,0.97,3322.052,3330.96,Up next is Peter Condit followed by David Haynes and then Lauren chosen.,158,,
497,0.97,3330.96,3332.629,Hello.,159,,
498,0.97,3332.629,3344.007,This is Peter Condit and calling in support of 12142 to prevent the Seattle police Department from training with countries committing human rights violations.,159,,
499,0.97,3344.007,3353.75,Militarized policing does not make us safe . investing in the community makes us safe.,159,,
500,0.97,3353.75,3357.52,"As you consider the July supplemental budget, remove all of the SPD budget from the police Department.",159,,
501,0.97,3357.52,3364.627,It should go into the capacity building grant for public safety.,159,,
502,0.97,3364.627,3370.367,I also support funding affordable housing via the chief Seattle club.,159,,
503,0.97,3370.367,3385.014,Finally I will speak against putting cars on West green Lake North . It would be highly an ethical to keep the disproportionately wealthy cars near green Lake.,159,,
504,0.97,3385.014,3395.925,Thank you . up next is David Haynes followed by Lauren and Madeline.,160,,
505,0.97,3395.925,3399.028,Hi.,161,,
506,0.97,3399.028,3405.335,I am downtown . It is totally unsafe and Unsanitary.,161,,
507,0.97,3405.335,3415.945,Most gun violence is related to criminals . The Mayor and Prosecutor's office policies conduct uncivil war on communities.,161,,
508,0.97,3415.945,3423.853,"I liberal leaders really cared, they would improve punishments for younger generations.",161,,
509,0.97,3423.853,3442.472,"We have witnessed adult criminals destroy lives, yet the city thinks buying off activists for organizers that have Gun-Toting terminals . This is proof we do not have qualified and trustworthy Electeds.",161,,
510,0.97,3442.472,3450.48,Please resign your office . You have destroyed the city.,161,,
511,0.97,3450.48,3453.483,Thank you.,162,,
512,0.97,3453.483,3457.554,"Colleagues, we are at 3:00.",162,,
513,0.97,3457.554,3474.404,"We have just shy of 15 minutes worth of public comments to hear from, so if there is no objection, I would like to extend the public comment period for today to add an additional 15 minutes.",162,,
514,0.97,3474.404,3483.947,"Hearing no objection, we will add an additional 15 minutes which means if you signed up for public comment, we will get to you this afternoon.",162,,
515,0.97,3483.947,3490.22,You just have to hang tight here and we will get to you before 3:15 P.M.,162,,
516,0.97,3490.22,3508.538,Next up is Madeline Olson followed by Divina David's the Reno.,162,,
517,0.97,3508.538,3509.539,Can you hear me?,163,,
518,0.97,3509.539,3510.34,Go ahead.,164,,
519,0.97,3510.34,3513.243,I want to call on the Council to ban training with human rights Violators.,165,,
520,0.97,3513.243,3524.954,"As a Chinese-American with a Jewish partner, this is about whether or not we should allow we should allow our police to train with any nation.",165,,
521,0.97,3524.954,3532.328,Just because Israel meets criteria doesn't mean we shouldn't pass the band.,165,,
522,0.97,3532.328,3534.397,There is nothing Anti-Somatic for standing up for human rights.,165,,
523,0.97,3534.397,3544.073,I would like to thank Councilmember Sawant for leading the way to make this possible.,165,,
524,0.97,3544.073,3545.608,Thank you for calling in today.,166,,
525,0.97,3545.608,3556.185,Up next is Divina David followed by Aisha Mazor.,166,,
526,0.97,3556.185,3557.287,Hi.,167,,
527,0.97,3557.287,3564.394,This is Divina.,167,,
528,0.97,3564.394,3565.194,Can you hear me?,167,,
529,0.97,3565.194,3565.795,We can.,168,,
530,0.97,3565.795,3566.195,Go ahead.,168,,
531,0.97,3566.195,3571.401,I am calling in today to support CB 14142 to end the deadly exchange.,169,,
532,0.97,3571.401,3589.619,For Seattle PD to take Pointers and training with extensive human rights violations send a message to the people of Seattle but the priority is not to keep them safe but to enforce harmful programs that put them more at risk.,169,,
533,0.97,3589.619,3591.421,Seattle PD has no need for violent policing tactics.,169,,
534,0.97,3591.421,3599.128,I am calling on city out to show that their lives matter more and vote in favor to end the deadly exchange.,169,,
535,0.97,3599.128,3599.529,Thank you.,169,,
536,0.97,3599.529,3601.597,I yield the rest of my time.,169,,
537,0.97,3601.597,3611.507,Up next is Aisha Mazor followed by Danielle Cavanaugh.,170,,
538,0.97,3611.507,3615.345,"Oh, Aisha, one more time.",170,,
539,0.97,3615.345,3617.614,Press Star six.,170,,
540,0.97,3617.614,3623.119,My name is Aisha Mazor and I am living in green Lake.,171,,
541,0.97,3623.119,3633.863,I would like to support the bill that ends training with countries that have extended histories of human rights violations.,171,,
542,0.97,3633.863,3641.17,"As mentioned earlier, this bill does not specifically target Israel.",171,,
543,0.97,3641.17,3657.854,"Although they may have committed human rights violations, this does not mean this would end training with other countries that have committed extended histories of human rights violations . These accusations of anti-Semitism Arecommon and usually targeted at organizers and politicians.",171,,
544,0.97,3657.854,3666.396,We have seen this targeted . do not fall for these organizations.,171,,
545,0.97,3666.396,3666.996,Thank you.,172,,
546,0.97,3666.996,3673.87,Up next is Daniel Cavanaugh followed by Jeremy Voss.,172,,
547,0.97,3673.87,3680.777,"Hey, my name is Dan.",173,,
548,0.97,3680.777,3685.214,I urge all Councilmembers to support the upcoming piece of legislation for affordable housing including police accountability from Councilmember Sawant.,173,,
549,0.97,3685.214,3699.228,I want to thank Councilmember Sawant's office for putting together the ban on the Palestinian exchange with the military or nations that violate International human rights.,173,,
550,0.97,3699.228,3712.542,This bill wouldn't have an effort without Councilmember Sawant for showing courage and leadership and standing up for oppressed people and standing up for police accountability.,173,,
551,0.97,3712.542,3725.455,"On August 7th, the city council will vote on a resolution lack side clergy.",173,,
552,0.97,3725.455,3726.055,Thank you.,174,,
553,0.97,3726.055,3737.066,"Up next is Jeremy Voss followed by Jason Sykes . go ahead, Jeremy.",174,,
554,0.97,3743.072,3743.406,Hi.,175,,
555,0.97,3743.406,3744.173,Can you hear me?,175,,
556,0.97,3744.173,3745.775,My name is Jeremy.,175,,
557,0.97,3745.775,3758.387,"I name is Jeremy Voss, I am a D2 resident and I am Jewish.",175,,
558,0.97,3758.387,3761.39,This is really a No-Brainer legislation.,175,,
559,0.97,3761.39,3764.694,"Yes, support CB 12142.",175,,
560,0.97,3764.694,3773.002,People are right . This will not magically solve all of the problems with SPD but it is a very small first step.,175,,
561,0.97,3773.002,3789.485,We can't begin to attend we aren't doing this here people are using anti-Semitism to somehow justify this training.,175,,
562,0.97,3789.485,3790.82,"Yes, support the bill.",175,,
563,0.97,3790.82,3792.088,Thank you.,175,,
564,0.97,3792.088,3792.722,Thank you.,176,,
565,0.97,3792.722,3801.998,Up next is Jason Sykes followed by Shawna Kelly.,176,,
566,0.97,3801.998,3803.833,Hi.,177,,
567,0.97,3803.833,3833.529,My name is Jason Sykes and I am a resident of district 4. I am calling in to urge the city Council to take a more aggressive stance on police accountability specifically to look at ways to get full oversight of SPD . I would just remind the city council respectfully that SPD was taking on average three community lives per year.,177,,
568,0.97,3833.529,3841.671,"Today, 10 years later, SPD has taken three community lives per year, one life per year is too many.",177,,
569,0.97,3841.671,3850.58,I would urge the Council to focus on addressing that . Thank you.,177,,
570,0.97,3850.58,3851.18,Thank you.,178,,
571,0.97,3851.18,3857.853,Up next is Shawna Kelly followed by Lauren Keegan.,178,,
572,0.97,3857.853,3863.793,Hyperion my name is Shawna Kelly and I am calling from green Lake.,179,,
573,0.97,3863.793,3878.608,"I am calling to advocate for the opening of Greenwood Lake way . We lost over 100 parking spots, many of which for disabilities.",179,,
574,0.97,3878.608,3882.712,We feel like this is a discriminatory practice against those that would like to use the park.,179,,
575,0.97,3882.712,3894.423,Additionally small businesses are being impacted in a lot of our neighborhoods including Fremont . We would just like to see this open back up.,179,,
576,0.97,3894.423,3895.725,It is a great impact.,179,,
577,0.97,3895.725,3902.632,Thank you so much for your advocacy.,179,,
578,0.97,3902.632,3903.199,Thank you.,180,,
579,0.97,3903.199,3911.107,Up next is Lauren Keegan followed by James.,180,,
580,0.97,3911.107,3931.661,"Hi . My name is Lauren and I am calling from the third district as a board member of my synagogue strongly in favor of CB 120142, prohibiting SPD from training with any country that violates human rights laws, including Israel.",181,,
581,0.97,3931.661,3952.381,"This will reinforce, circulate the worst practices of repressive policing that already exists in both countries . of course ending these exchanges will not end police violence in Seattle but this is an opportunity to chip away the White supremacy that these exchanges rely on and help strengthen.",181,,
582,0.97,3952.381,3957.453,Some claim this campaign will negatively impact Jewish communities but they do not speak for all of us.,181,,
583,0.97,3957.453,3964.16,Vote in favor for the ordinance . I want to support additional funding for --,181,,
584,0.97,3964.16,3972.802,Up next is James followed by Alec Fisher.,182,,
585,0.97,3972.802,3978.374,Hi.,183,,
586,0.97,3978.374,3987.249,I am James Oliver and I'm speaking in solidarity with my black and Brown members and recognizing the International consequences of police training.,183,,
587,0.97,3987.249,3996.225,"It is extremely disturbing, the tactics that I've seen on the streets of my own neighborhood and SPD continues to train with human rights Abusers.",183,,
588,0.97,3996.225,4008.003,This will ensure that our tax dollars won't support regimes.,183,,
589,0.97,4008.003,4015.144,"With a year of protests against police violence and images of brutality against the Palestinian people, constituents will not forget where you began on this.",183,,
590,0.97,4015.144,4021.851,I do not want to fund the Realizations of neighbors and Palestinians back home or any victims sponsored violence.,183,,
591,0.97,4021.851,4024.253,"I don't want any more blood on my hands, and you shouldn't.",183,,
592,0.97,4024.253,4032.995,Up next is Alec Fisher followed by Aidan Carol.,184,,
593,0.97,4035.898,4037.466,Hi.,185,,
594,0.97,4037.466,4061.857,My name is Alec Fisher . I am a Renter in district two . I would like the Council to support this bill in order to fight global Islamic Phobia and for our local Palestinian communities as well.,185,,
595,0.97,4061.857,4069.498,Up next is Aidan Carol followed by Blair.,186,,
596,0.97,4069.498,4076.672,Aidan here calling from green Lake.,187,,
597,0.97,4076.672,4085.081,I would oppose you putting cars back on the freeway.,187,,
598,0.97,4085.081,4092.721,"Instead, we should remove cars from the other 85%.",187,,
599,0.97,4092.721,4097.126,"If it does reopen to cars, do not allow it to replace the residents at 56th and Aurora.",187,,
600,0.97,4097.126,4101.03,Please end the deadly exchange.,187,,
601,0.97,4101.03,4102.832,It is an exchange.,187,,
602,0.97,4102.832,4119.248,Spd cannot be trusted to train with anyone because it is honestly more risky . SPD will give their tactics to Israel or Canada or the Philippines or Mexico and vice versa.,187,,
603,0.97,4119.248,4137.099,"Up next is Blair followed by Tonya . Oh, it looks like we lost Blair so we will move over to Tonya and then we will hear from Thomas.",188,,
604,0.97,4137.099,4143.472,"Tonya, welcome.",188,,
605,0.97,4143.472,4143.939,Hello?,189,,
606,0.97,4143.939,4145.274,There you go.,190,,
607,0.97,4145.274,4146.775,Go ahead.,190,,
608,0.97,4146.775,4147.71,Awesome.,191,,
609,0.97,4147.71,4148.777,Hello.,191,,
610,0.97,4148.777,4162.191,"I am a black, Non-Binary person . I am calling in support of 140142, to prohibit the police Department from training with countries that are committing human rights violations.",191,,
611,0.97,4162.191,4175.304,"Racist policing does not make us safe . investing in communities makes us safe . As you consider the July supplemental budget, I ask you remove all of the SPD salary savings from the police Department.",191,,
612,0.97,4175.304,4185.981,That money should go to the community safety capacity building grant for true nonviolent public safety.,191,,
613,0.97,4185.981,4190.386,I also support funding affordable housing in the central district and via the chief Seattle club.,191,,
614,0.97,4190.386,4193.889,Thank you.,191,,
615,0.97,4193.889,4195.491,Thank you so much.,192,,
616,0.97,4195.491,4205.434,Okay we have two more speakers showing up as registered and present . I want to call on those two last speakers.,192,,
617,0.97,4205.434,4212.374,Thomas and Jeff.,192,,
618,0.97,4217.546,4226.989,"Thomas, press Star six so we can hear you.",193,,
619,0.97,4230.893,4240.97,"Thomas, one more time . I am showing you as muted on our end.",194,,
620,0.97,4241.27,4241.604,Okay . Let's see.,195,,
621,0.97,4252.047,4258.687,"Thomas, one more time . I can see you, but you are showing up as muted.",195,,
622,0.97,4258.687,4263.158,"You are hitting the Star button, not pound.",195,,
623,0.97,4263.158,4280.776,"It is Star six . Let's hear from Jeff and see if we can work out our technology difficulties with Thomas . Jeff, go ahead.",195,,
624,0.97,4280.776,4282.211,Hello.,196,,
625,0.97,4282.211,4290.319,My name is Jeff Paul and I am an educator with the Seattle education Association and a Renter in district for.,196,,
626,0.97,4290.319,4295.624,I am here to end the deadly exchange.,196,,
627,0.97,4295.624,4300.129,There have been a lot of great comments . I just want to say Seattle is a human rights state.,196,,
628,0.97,4300.129,4301.73,That is what we claim.,196,,
629,0.97,4301.73,4309.038,It makes absolute sense to ban the practice of training with any human rights Abusers anywhere around the world.,196,,
630,0.97,4309.038,4322.651,That is just taken out of context that Israel is the most.,196,,
631,0.97,4322.651,4325.587,There are so many things we need to change with our policing system.,196,,
632,0.97,4325.587,4326.121,Make the decision.,196,,
633,0.97,4326.121,4327.556,It is an easy call.,196,,
634,0.97,4327.556,4334.463,Use the salary savings to fund just care.,196,,
635,0.97,4334.463,4335.064,Thank you.,197,,
636,0.97,4335.064,4339.868,"Okay, let's try Thomas one more time.",197,,
637,0.97,4339.868,4349.912,"Thomas, if you can hear me, press Star six to Unmute yourself.",197,,
638,0.97,4354.416,4358.787,I am still not able to hear Thomas.,198,,
639,0.97,4358.787,4369.765,Thomas is still very much showing up as muted on my end.,198,,
640,0.97,4369.765,4374.002,"Thomas, try that one more time.",198,,
641,0.97,4374.002,4380.943,Star six.,198,,
642,0.97,4385.547,4389.218,"One more time, Thomas.",199,,
643,0.97,4389.218,4391.887,Star six.,199,,
644,0.97,4391.887,4397.226,Okay.,199,,
645,0.97,4397.226,4400.162,I am not seeing Thomas come off mute.,199,,
