index,confidence,start_time,end_time,text,speaker_index,speaker_name,annotations
306,0.97,2015.413,2030.828,"Whatever the intentions of the individuals working in it, the present accountability system is not transparent or, to the public and it does not provide real consequences for bad policing and misuse of power.",57,,
307,0.97,2030.828,2036.134,"It is time for a new, effective entirely civilian accountability system.",57,,
308,0.97,2036.134,2041.839,Please support Council member Sawant proposal.,57,,
309,0.97,2041.839,2047.478,Next Speaker is.,58,,
310,0.97,2047.478,2051.149,Good morning.,59,,
311,0.97,2051.149,2056.854,I am a lifelong resident of the area and advocate for bridging cultural gaps.,59,,
312,0.97,2056.854,2066.597,"I'm calling to voice my support in expanding, and stopping the prosecution of those struggling with poverty, addiction, mental health or housing issues.",59,,
313,0.97,2066.597,2084.081,"We the residents of Seattle ask your efforts, but this policing includes institution Incarceration as well . I support this change because I am familiar with the challenges that every person in the situation is faced with.",59,,
314,0.97,2084.081,2087.919,A person should not be in jail for attempting to feed themselves when no other option is available.,59,,
315,0.97,2087.919,2091.189,A person should not be jailed for stealing a blanket to stay warm.,59,,
316,0.97,2091.189,2095.827,This is a result of bigger issues that are well known in the city.,59,,
317,0.97,2095.827,2100.898,With one in nine residents living below the poverty line people are just trying to meet their needs.,59,,
318,0.97,2100.898,2109.24,By Jailing those who are forced to make incredibly difficult decision to exacerbate the issue by keeping that person further away from the help that they need.,59,,
319,0.97,2109.24,2109.64,Thank you.,59,,
320,0.97,2109.64,2112.31,Thank you.,60,,
321,0.97,2112.31,2119.717,The next Speaker is Rebecca Marquez.,61,,
322,0.97,2119.717,2121.219,"Hello, there.",62,,
323,0.97,2121.219,2126.724,My name is Rebecca Marquez.,62,,
324,0.97,2126.724,2134.832,"I moved to Seattle in 2012 and I have been a Renter in districts three, four and currently district 6. I work in public education, Healthcare and most recently.",62,,
325,0.97,2134.832,2144.842,In every sector I have been struck by the growing wealth and inequality in our region and the lengths that the members must go to survive.,62,,
326,0.97,2144.842,2153.951,Living in poverty should not be treated as a criminal act which is why I'm calling today in support of changing direct and Minimus law to curb prosecution of poverty and mental health struggles.,62,,
327,0.97,2153.951,2160.458,Prosecuting crimes of poverty does not make the Trinity safe or prevent future crimes.,62,,
328,0.97,2160.458,2168.065,Right now Seattle municipal court primarily realizes poor people.,62,,
329,0.97,2168.065,2175.273,Public defenders handle 90% of Seattle municipal court cases because the overwhelming majority of individuals prosecuted in the Seattle civil court are poor.,62,,
330,0.97,2175.273,2179.877,"What is more, the system disproportionately punishes black people.",62,,
331,0.97,2179.877,2182.78,This legislation is responsive to the crises facing our city.,62,,
332,0.97,2182.78,2187.285,I urge all of you especially my Councilmember down Strauss --,62,,
333,0.97,2187.285,2189.086,Thank you.,63,,
334,0.97,2189.086,2195.193,It is now 10:0 9 am.,63,,
335,0.97,2195.193,2198.796,We will conclude public comments.,63,,
336,0.97,2198.796,2202.3,My apologies to the folks who signed up.,63,,
337,0.97,2202.3,2207.638,My appreciation that they have done so.,63,,
338,0.97,2207.638,2211.275,This is the beginning of the conversation around this particular policy.,63,,
339,0.97,2211.275,2216.714,We look forward to hearing from more people at a later date.,63,,
340,0.97,2216.714,2219.116,"With that, we will move into items on the agenda.",63,,
341,0.97,2219.116,2225.423,"Alex, can you read item number one into the record.",63,,
342,0.97,2225.423,2230.261,2020 semi annual accountability report.,64,,
343,0.97,2230.261,2230.728,Thank you.,65,,
344,0.97,2230.728,2231.629,Just some quick opening remarks.,65,,
345,0.97,2231.629,2242.974,This presentation is a requirement of the accountability legislation adopted by the Council in 2017 sponsored by Councilmember Gonzalez.,65,,
346,0.97,2242.974,2249.647,This is the midyear report that has been delayed due to the Council meeting in June.,65,,
347,0.97,2249.647,2273.771,"All three accountability bodies are with us at the table along with the Seattle police Department, the accountability legislation calls for the inspector general and the community police Commission to present a midyear report to the public safety committee and for SPD to be at the table.",65,,
348,0.97,2273.771,2279.277,I really appreciate that the office of police accountability is here with us.,65,,
349,0.97,2279.277,2288.386,"That, I will turn it over to our accountability partners, I am not sure who is planning on kicking us off, I will hand it on over to you.",65,,
350,0.97,2288.386,2295.559,"Good morning Madam chair, this is Amy with the office of Inspector general.",66,,
351,0.97,2295.559,2304.035,I'm going to begin with brief introductory remarks and between the three accountability entities we will split the introduction section up.,66,,
352,0.97,2304.035,2318.449,Each of the offices will take terms to talk about their work product that has been going on this year.,66,,
353,0.97,2318.449,2319.984,Shayleen will be sharing our Powerpoint.,66,,
354,0.97,2319.984,2325.189,"Thank you, Shayleen, for navigating that.",66,,
355,0.97,2332.663,2339.77,I am giving it a minute because I do not see the slides on the screen.,67,,
356,0.97,2339.77,2345.676,Can you see them now?,68,,
357,0.97,2345.676,2346.077,Yes.,69,,
358,0.97,2346.077,2353.584,I think this picture conveys what we are dealing with at this moment in time.,69,,
359,0.97,2353.584,2363.16,We have two Transformational defining events of 2020 that have challenged all of our assumptions of what is normal.,69,,
360,0.97,2363.16,2372.97,"To put this presentation in context, we appreciate at this time it is both extremely challenging for all of us personally and professionally and it is also an opportunity.",69,,
361,0.97,2372.97,2377.575,That makes this an exceptionally difficult report to present at this time and this year.,69,,
362,0.97,2377.575,2387.118,For the oversight entities you are going to hear about the work that has been done in Olympia and also projects and work we are undertaking at home.,69,,
363,0.97,2387.118,2390.087,Most of these and many of these have been driven by the mass police protest.,69,,
364,0.97,2390.087,2399.296,Just to give a framework for this to work would be challenging under the best of circumstances and we have a global health crisis on top of it.,69,,
365,0.97,2399.296,2403.601,We are in a climate that is straining all of our physical and emotional resources.,69,,
366,0.97,2403.601,2409.507,Just putting that out there to recognize the reality that we are all dealing with.,69,,
367,0.97,2409.507,2413.511,Moving onto the next slide.,69,,
368,0.97,2413.511,2419.416,"Each year, this is an annual requirement as you noted.",69,,
369,0.97,2419.416,2423.521,This slide identifies the general requirements of the midyear reports.,69,,
370,0.97,2423.521,2441.038,"It is really an opportunity to highlight the issues, the recommendations that the accountability entities have had for both SPD and OPA as a part of the accountability function.",69,,
371,0.97,2441.038,2448.312,The report also is called upon to highlight any issues related to the budget at the state agenda and Collective- bargaining Agendas.,69,,
372,0.97,2448.312,2452.95,We will be touching on those as well.,69,,
373,0.97,2452.95,2458.789,Very briefly on the budget.,70,,
374,0.97,2458.789,2464.094,"Because we have just recently concluded the budget, this will be a brief comment.",70,,
375,0.97,2464.094,2469.166,There has been a significant heavy lift for the work that has been done to date.,70,,
376,0.97,2469.166,2476.474,You see the movement of 911 and the parking enforcement office out of SPD.,70,,
377,0.97,2476.474,2487.885,Those changes and more to come creates new bodies of work in areas and ways we need to examine how we will provide effective oversight in light of these changes.,70,,
378,0.97,2487.885,2497.995,Also of course the consent decree is an ongoing process that is still in the works and that creates Dynamics related to the budget as well.,70,,
379,0.97,2497.995,2508.806,This is just a note to state that there has been a heavy lift on the budget so far.,70,,
380,0.97,2508.806,2514.912,We expect that work is going to be kicking into high gear early next year for 2022.,70,,
381,0.97,2514.912,2523.22,"I would just like to take a moment to thank the Council, in particular, for your support during the budget process.",70,,
382,0.97,2523.22,2524.755,You will be hearing more about that.,70,,
383,0.97,2524.755,2535.833,We appreciate your support there and our funding needs to ensure that we have adequate support for the community centered effort that is being undertaken there.,70,,
384,0.97,2535.833,2540.237,With that brief introduction I will turn it over to Shayleen.,70,,
385,0.97,2540.237,2544.141,"Thank you, Amy.",71,,
386,0.97,2544.141,2544.541,The morning.,71,,
387,0.97,2544.541,2553.951,My name is Shayleen Morris I am stepping in for executive director and Cochairs.,71,,
388,0.97,2553.951,2555.486,I would like to go through several slides.,71,,
389,0.97,2555.486,2561.792,We have quite a few and then turn it over to ops.,71,,
390,0.97,2561.792,2578.676,"At the top, we want to talk about the state legislative agenda and recognize some highlights ago some top priorities is that all of the accountability partners agree on, talk about the reform of police certification and decertification process.",71,,
391,0.97,2578.676,2585.516,Establishing a special Prosecutor to look at the police misconduct cases and also establishing a statewide investigative entity for serious and deadly use of force.,71,,
392,0.97,2585.516,2595.225,Some other highlights we would like to mention that work mentioned by partners individually or collectively was creating a duty to intervene when officers witnessed police misconduct.,71,,
393,0.97,2595.225,2600.497,This is also known as Abell training that Washington is going through.,71,,
394,0.97,2600.497,2608.339,"Also creating a hearing has a Database for use of forced data, that would be statewide.",71,,
395,0.97,2608.339,2626.623,Removing accountability elements from the collective bargaining process and also removing barriers to allow civilian personnel to take on more roles that are traditionally given over to officers.,71,,
396,0.97,2626.623,2633.163,"Also including the governor's task force, this is ongoing and we are awaiting the results of that for independent investigations police use of force.",71,,
397,0.97,2633.163,2649.346,70% of that task force is made up of the members and also a percentage of OPA and the rest is others that make up the task force.,71,,
398,0.97,2649.346,2653.751,Just to Hone in a little bit on CPC activities when we talk about our advocacy and legislative work.,71,,
399,0.97,2653.751,2663.36,We do identify and advocate for reforms to state laws that will enhance public trust and policing and the criminal justice system.,71,,
400,0.97,2663.36,2670.668,I say that because I like to focus on what PC has put forth that went forward to counsel especially yesterday during the votes.,71,,
401,0.97,2670.668,2677.374,We want to show where we are blind and potentially where we disagree and where changes could be made.,71,,
402,0.97,2677.374,2685.716,We are aligned and pleased to be aligned at removing police accountability from the collective bargaining process.,71,,
403,0.97,2685.716,2690.387,Repairing Washington's broken decertification system.,71,,
404,0.97,2690.387,2690.988,Instituting investigations.,71,,
405,0.97,2690.988,2699.73,"Strengthening requirements for when officers intervene when they witnessed police misconduct, duty to intervene type legislation.",71,,
406,0.97,2699.73,2710.007,Also removing arbitration as a route for misconduct and ensuring that the community has a strong voice and is represented on the terminal justice training Commission.,71,,
407,0.97,2710.007,2713.01,Those are the areas that we are aligned.,71,,
408,0.97,2713.01,2715.546,We are pleased for that.,71,,
409,0.97,2715.546,2721.452,The one we did ask for in our recommendations was to have a statewide ban on Teargas.,71,,
410,0.97,2721.452,2725.122,That is not demonstrated but put forth.,71,,
411,0.97,2725.122,2736.066,"There is some language where we think we could interpret that in some way, but it is not clearly delineated within that.",71,,
412,0.97,2736.066,2749.813,"Some exciting news that people are aware of but we like to highlight, for the first time we will have a technical advisor at the bargaining table as an advisor to the city and counsel Mayor's office.",71,,
413,0.97,2749.813,2755.786,They will serve in the advisory capacity and bargaining is starting to commence.,71,,
414,0.97,2755.786,2756.386,This is huge.,71,,
415,0.97,2756.386,2765.762,First time in history this is happening that we have had an advisor at the table.,71,,
416,0.97,2765.762,2780.377,"Good morning my name is Anne Bettesworth . I wanted to share this slide on how the three accountability agencies have collaborated, or been collaborating in 2020.",72,,
417,0.97,2780.377,2785.682,We actually collaborate quite a bit on a variety of topics.,72,,
418,0.97,2785.682,2802.499,The ones we want to highlight today are the fact that it is called for in the police accountability ordinance that we meet quarterly and discuss all policy issues on the table and any other topics that need discussion.,72,,
419,0.97,2802.499,2828.992,"We also, this year, met repeatedly to create a officer of all shooting protocol that calls on and requires more care towards community in those situations and being aware of a variety of Stakeholders and partners and how we can be more thoughtful in the protocol when there is an officer involved shooting.",72,,
420,0.97,2828.992,2835.699,"As Shayleen mentioned, the state legislator agenda has been in collaboration.",72,,
421,0.97,2835.699,2839.269,We also each contributed to the crowd control weapons ordinance recommendations.,72,,
422,0.97,2839.269,2845.943,All three partners met repeatedly about this and submitted individual reports.,72,,
423,0.97,2845.943,2856.553,The Oig is conducting a review which Amy will discuss shortly and we have been collaborating on that's.,72,,
424,0.97,2856.553,2860.691,"Finally, we have innovations and effective interviewing training.",72,,
425,0.97,2860.691,2868.031,This is a partnership that we are undertaking to change the way interviews are done with regard to investigations.,72,,
426,0.97,2868.031,2875.205,That is just a quick NOTE on Collaborations.,72,,
427,0.97,2875.205,2885.182,I am going to jump into CPC specific work and then hand it over to our partners as well.,73,,
428,0.97,2885.182,2888.919,"Just at the top, a few things that we have completed this year as far as publications and reports.",73,,
429,0.97,2888.919,2894.324,Early in the year we have with wants to the 21st century police assessment and police accountability.,73,,
430,0.97,2894.324,2899.196,We also have the crowd control weapons band back in August.,73,,
431,0.97,2899.196,2900.23,State legislative agenda recommendations.,73,,
432,0.97,2900.23,2908.505,We also sent a letter to the city attorney office to attempt the end the subpoena against journalist that was highlighted in the news.,73,,
433,0.97,2908.505,2910.574,We have recommendations for the next steps on police accountability.,73,,
434,0.97,2910.574,2920.15,These were all public facing reports that were sent out to the respected targets and they are also available publicly on our Webite.,73,,
435,0.97,2920.15,2926.423,"Some of the challenges that we are facing, I want to take a minute to highlight this.",74,,
436,0.97,2926.423,2935.999,"While there are challenges, there are also areas of opportunity for partnership and growth with our partners and Std.",74,,
437,0.97,2935.999,2936.767,A couple of items.,74,,
438,0.97,2936.767,2947.144,There has been a lack of fermentation when it comes to anything that has come forward to Sbd from our office.,74,,
439,0.97,2947.144,2954.651,We have yet to see implantation but we hope to continue to partner with them and see what the challenges and barriers are and how we can get past them.,74,,
440,0.97,2954.651,2962.993,"In addition, there has been unfulfilled information and data request that was sent out specifically again to Sbd.",74,,
441,0.97,2962.993,2968.398,We recognize during this time of covert that there are some great barriers and some time constraints.,74,,
442,0.97,2968.398,2972.969,We are aware and cognizant of that.,74,,
443,0.97,2972.969,2987.584,We look forward to Partnering with our accountability partners and with Sbd to see where we can move past barriers and how we can have any Workarounds in Re-Sitting Resetting our targets and parties for the community.,74,,
444,0.97,2987.584,2993.19,One of the largest items that we do is community engagement events.,74,,
445,0.97,2993.19,2997.728,This happens in a number of ways.,74,,
446,0.97,2997.728,3005.635,"We have demonstration management committee, as we are working through those recommendations in July and August over the summer.",74,,
447,0.97,3005.635,3018.615,"We had a Webinar there is cultivating resilience in a time of Coronavirus, this was earlier in the year, right on the Onset to try to get people access to information and things that they can do.",74,,
448,0.97,3018.615,3024.721,We are now Re-Engaging with the community engagement work group with Coronavirus and with protest that were happening.,74,,
449,0.97,3024.721,3029.626,I think everyone felt the strain and time crunch.,74,,
450,0.97,3029.626,3037.067,We have reinvigorated this work group and we are working diligently with commissioners in the community to get back up and running.,74,,
451,0.97,3037.067,3039.536,We also Reengage the community system partners group.,74,,
452,0.97,3039.536,3047.878,"We are in support of the youth rights ordinance, which is something the Commission talked about publicly.",74,,
453,0.97,3047.878,3050.18,And we have the completion of the arts partnership with creative justice.,74,,
454,0.97,3050.18,3057.054,You will see some of that within our angle reports.,74,,
455,0.97,3057.054,3065.262,Another big news that we have been talking about with our partners and a little bit with the public is the CPC recommendation Tracker.,74,,
456,0.97,3065.262,3079.176,"As most of you know the CPC is the owner of the recommendation Tracker, that tracks the recommendations that the partners put forth to Sbd and OPA as far as reforms and oversight.",74,,
457,0.97,3079.176,3080.377,What does that look like?,74,,
458,0.97,3080.377,3081.244,It is a Sharepoint documents.,74,,
459,0.97,3081.244,3083.079,I have a Screenshot at the bottom.,74,,
460,0.97,3083.079,3093.39,"Is about 20 columns with recommendations, their status, supporting documentation if they were implemented or partially implement it, how did it look and what did it do.",74,,
461,0.97,3093.39,3096.226,Also background so that people have an understanding of what we are talking about.,74,,
462,0.97,3096.226,3113.11,"The next steps is to make this public facing on the CPC Website so that the public has access and can look at the data any time and it will be updated on a weekly, monthly and quarterly basis.",74,,
463,0.97,3113.11,3116.613,"Right now, we are in the process of updating the Tracker as we had our quarterly meeting.",74,,
464,0.97,3116.613,3123.086,We are now gathering everyone status updates of the recommendations that were issued.,74,,
465,0.97,3123.086,3133.196,"We will clean the data, track the responses, and continue to iron out the process with the partners when it comes to releasing this information publicly.",74,,
466,0.97,3133.196,3136.032,Our team decided to use.,74,,
467,0.97,3136.032,3149.88,"The policy team is right now building this Tracker public facing dashboard . We intend to launch this at the end of this year, top of next year, so very soon.",74,,
468,0.97,3149.88,3165.462,You mentioned earlier that there was an accumulation of recommendations not acted upon.,75,,
469,0.97,3165.462,3166.897,With that information be contained in this Tracker?,75,,
470,0.97,3166.897,3167.964,"Yes, it will.",76,,
471,0.97,3167.964,3176.473,This Tracker will serve a few purposes.,76,,
472,0.97,3176.473,3183.013,One it is where we are not following information.,76,,
473,0.97,3183.013,3185.181,While we are the keeper of updating it and holding its.,76,,
474,0.97,3185.181,3189.386,"We want everyone to see this, that includes our partners and the public.",76,,
475,0.97,3189.386,3194.925,"The Mayor's office, city Council, anytime you can go on and see what's going on.",76,,
476,0.97,3194.925,3196.393,All of the recommendations will be listed.,76,,
477,0.97,3196.393,3208.672,"You can Toggle through them by date, by agency and then it will show you the status whether it was implemented, partially implemented or not address.",76,,
478,0.97,3208.672,3223.42,"If there have been steps taken, or complete steps taken, we hope to in the documentation or some wording that lets people know yes Sbd said they have completed this and this is how they did it.",76,,
479,0.97,3223.42,3226.89,And vice versa you will see where they have not taken action.,76,,
480,0.97,3226.89,3233.964,A good accountability measure for us and it keeps everyone transparent and honest.,76,,
481,0.97,3233.964,3242.939,"If I want to get more information about what items you are Referencing a couple of slides back, I could go to this now and find out what those things are?",77,,
482,0.97,3242.939,3245.709,"This Sharepoint, once it is launched, yes.",78,,
483,0.97,3245.709,3249.179,We are building it now in order to launch it.,78,,
484,0.97,3249.179,3258.555,"If you wanted to see some of the items we are discussing, Úthat is something Councilmembe Herbold we are happy to send to your office if you like.",78,,
485,0.97,3258.555,3259.155,Thank you.,79,,
486,0.97,3259.155,3272.969,I would like that information considering it sounds like we are not quite ready for public launching of this in addition to the request for information that are pending.,79,,
487,0.97,3272.969,3273.57,Star.,80,,
488,0.97,3273.57,3279.542,I'm happy to speak more on that as well.,80,,
489,0.97,3279.542,3280.677,With the consent decree compliance.,80,,
490,0.97,3280.677,3286.983,Right now the city remains with compliance and accountability.,80,,
491,0.97,3286.983,3300.797,The city was found out of compliance in May 2019 and then the city was ordered to work with the DOJ and the CPC to create a plan to come back into compliance for August 2019.,80,,
492,0.97,3300.797,3308.905,That has not been completed and was pointed out multiple times in CPC court filings that we have filed throughout this past year.,80,,
493,0.97,3308.905,3320.25,"Also, the CPC has posed city DOJ motion to discharge the subsequent commitments to the dissent decree.",80,,
494,0.97,3320.25,3321.918,The city withdrew that after the protest we can.,80,,
495,0.97,3321.918,3326.99,"This is still ongoing, and still out of compliance.",80,,
496,0.97,3326.99,3347.477,"Lastly some of the other priorities just so you are aware of what the Commission is working on, we are still working on community engagement that includes district leads and also looking at how we can virtually engage with the community during the pandemic as this will be ongoing for some time.",80,,
497,0.97,3347.477,3370.667,"With in our police practices work group and commissioners that are doing this work we are reviewing arbitration and the PS CSC, surveillance, 911 dispatch, crisis intervention, officer wellness and the last two we are looking at training broadly when it comes to Academy De-Escalation training and how they are working and if they are effective.",80,,
498,0.97,3370.667,3377.774,Similar to what Ann was talking about with collaboration we are working together with partners when it comes to contract negotiations.,80,,
499,0.97,3377.774,3381.411,We are very excited to have an advisor at the table.,80,,
500,0.97,3381.411,3391.755,We are also looking,80,,
501,0.97,3400.797,3410.407,"We will talk more about that on a later date, something we are very excited about and hope to look at more into the future.",81,,
502,0.97,3410.407,3412.976,"Internal business, so everyone knows what we are doing.",81,,
503,0.97,3412.976,3421.317,"If you don't attend public meetings that happen every other Wednesday, we are in the process of searching for a new permanent executive director.",81,,
504,0.97,3421.317,3421.851,The search is underway.,81,,
505,0.97,3421.851,3428.425,We are going through new Commissioner on boarding and bringing on new commissioners.,81,,
506,0.97,3428.425,3436.432,As you see looking at my face.,81,,
507,0.97,3436.432,3439.536,We have a senior policy Voicesser and an analyst.,81,,
508,0.97,3439.536,3449.445,We have been Hitsing the ground running and working with organizations to ensure implementation is happening and the community is aware and able to access that.,81,,
509,0.97,3449.445,3450.613,Primary part of our job.,81,,
510,0.97,3450.613,3452.148,I believe that's it for us.,81,,
511,0.97,3452.148,3459.389,I will turn it over to Oig.,81,,
512,0.97,3459.389,3460.557,Thank you.,82,,
513,0.97,3460.557,3465.862,Thank you.,83,,
514,0.97,3465.862,3471.868,"Good morning Madam chair, I apologize, I am having significant technical issues.",84,,
515,0.97,3471.868,3484.147,You can't see me but after I talk here for a few minutes I will try to switch devices.,84,,
516,0.97,3484.147,3490.487,"Picking up some of the work, I will talk about the various projects we've got on going and have completed this year.",84,,
517,0.97,3490.487,3502.765,I want to start by highlighting Oig's work in terms of the protests over the summer that's largely consumed a lot of our resources and staff time.,84,,
518,0.97,3502.765,3513.243,I wanted to highlight a couple things in terms of work we are doing there.,84,,
519,0.97,3513.243,3522.385,At the beginning of the summer one of the first products we produced was a summary of the types of weapons used.,84,,
520,0.97,3522.385,3541.971,Some descriptions about just generally how those weapons are used and how they were used by SPD and we were asked with other partner entities to provide recommendations to Council related to the ordinances.,84,,
521,0.97,3541.971,3545.475,That involved significant audit resources and policy work to put that together.,84,,
522,0.97,3545.475,3560.657,"Aside from that, we have been working to build a fairly robust review process that involves community and Stakeholder involvement, input, an event review.",84,,
523,0.97,3560.657,3573.136,It's a way we are trying to really look at negative outcomes and try to find systemic positive of the things so we can fix them and keep bad things from happening in the future.,84,,
524,0.97,3573.136,3595.525,It was work as many of you know that was inspired by processes used by my former agency back in Tucson to bring community into the room of course and to have a voice at the table and deciding what happened and how to correct or bring deficiencies to the future.,84,,
525,0.97,3595.525,3613.209,"We have been working with community, doing a lot of engagement around this process, building not just a process that takes community and focus with community but try to identify critical voices like a review panel table.",84,,
526,0.97,3613.209,3616.112,We are very pleased with the progress we are making.,84,,
527,0.97,3616.112,3630.827,"We hope to convene first panel in early January with experts, community representatives, and other partner Stakeholders at the table.",84,,
528,0.97,3630.827,3643.84,If we still have our comments line open at Oig process if folks want to learn more or contribute whatever way they want to.,84,,
529,0.97,3643.84,3647.543,"Sentinel event @ Seattle.Gov, if you want to make comments.",84,,
530,0.97,3647.543,3659.989,"You look at the Oig Website, there is information about the process and the development of it at this point.",84,,
531,0.97,3659.989,3669.465,If deputy Inspector General would like me to give photo credit to Commissioner Strauss.,84,,
532,0.97,3669.465,3670.833,So thank you for that.,84,,
533,0.97,3670.833,3674.47,We can move on unless anybody has questions or comments.,84,,
534,0.97,3674.47,3682.612,In terms of audit and assessment work in 2020 we produced a report about K-9 unit in late spring.,84,,
535,0.97,3682.612,3704.033,"We also produced a report that was about police case management system vulnerability issues that came to light with Oig personnel and were able to work with Seattle Department of I.T., S.P.D., the result of the vulnerability in a nice collaborative way.",84,,
536,0.97,3704.033,3705.935,That consumed resources early in the year.,84,,
537,0.97,3705.935,3711.007,We've got two other Audits that are about to be published.,84,,
538,0.97,3711.007,3713.743,They're in the final editing stages.,84,,
539,0.97,3713.743,3730.326,"That's one related to destruction of DNA samples in 2019 by SPD, mistaken destruction, and an audit of secured firearms storage in police training and police facilities.",84,,
540,0.97,3730.326,3733.93,Those are either already published or about to be published in the next week or two.,84,,
541,0.97,3733.93,3745.775,Some of the work we have that's ongoing are chapter 1418 surveillance Audits and chapter 1412 compliance Audits.,84,,
542,0.97,3745.775,3753.75,That is ongoing work and we can look forward to seeing products from Oig in the not too distant future.,84,,
543,0.97,3753.75,3765.294,We have audit ongoing that relates to mutual aid and how other agencies work with SPD and what operations look like when they're working with other partner agencies.,84,,
544,0.97,3765.294,3768.865,We are hoping to wrap that up in Q1.,84,,
545,0.97,3768.865,3774.57,We kicked off an audit of effectiveness of the discipline appeal system for SPD.,84,,
546,0.97,3774.57,3778.107,That was supposed to be one of our first Audits in 2020.,84,,
547,0.97,3778.107,3784.046,A lot of the work largely got derailed by having to focus on SPD protest response.,84,,
548,0.97,3784.046,3794.657,This was one of the projects we were hoping would help to inform efforts with the consent decree and questions the court had about effectiveness of the discipline and appeals system.,84,,
549,0.97,3794.657,3802.031,We are hoping that that will be valuable information for the city and other Stakeholders.,84,,
550,0.97,3802.031,3819.682,"Inspector General judge, the last item, effectiveness of disciplinary appeals process, that was to build off of a previous year's body of work which was to map the disciplinary appeals process.",85,,
551,0.97,3819.682,3820.883,Is my recollection correct?,85,,
552,0.97,3820.883,3823.085,"Yes, Madam chair, that's exactly correct.",86,,
553,0.97,3823.085,3839.502,"We had first under taken to try to really understand the discipline and appeals process because it's pretty elaborate and has a lot of aspects to it, a lot of connection points with various Stakeholders and participants.",86,,
554,0.97,3839.502,3841.771,"We mapped it completely, got a good understanding.",86,,
555,0.97,3841.771,3848.11,Now we will try to get an understanding of how effective it is.,86,,
556,0.97,3848.11,3848.878,Thank you.,87,,
557,0.97,3848.878,3874.103,Are there other 2020 work program items not represented on this slide that you either haven't gotten to that you intend to get to or that you are going to have to reassess whether or not it's a priority to do that work.,87,,
558,0.97,3874.103,3877.306,There were items and some have been deferred.,88,,
559,0.97,3877.306,3880.943,"Some have been replaced by other priorities, I think.",88,,
560,0.97,3880.943,3888.551,There is consensus among folks who provide feedback on work plans and our office about the need to work on disparity work.,88,,
561,0.97,3888.551,3895.091,I know there is a lot of interest in taking a look at the 911 system.,88,,
562,0.97,3895.091,3904.333,I think we're going to have to be thoughtful about that as it moves outs of SPD about how that's done and how it is Resourced.,88,,
563,0.97,3904.333,3911.574,There are carry over projects and some new work.,88,,
564,0.97,3911.574,3912.575,Thank you.,89,,
565,0.97,3912.575,3915.811,"If you would advance the slide, thank you very much.",90,,
566,0.97,3915.811,3926.222,Just a little bit of an overview of our work doing reviews with classifications and investigations.,90,,
567,0.97,3926.222,3932.895,We do regular review of all the classifications to be sure they're appropriate.,90,,
568,0.97,3932.895,3953.082,"When OPA has completed an investigation, we do a thorough review of that investigation and certify it to be sure it is Unbiased and timely.",90,,
569,0.97,3953.082,3958.554,Be sure it is Unbiased and meeting time requirements necessary under the contract.,90,,
570,0.97,3958.554,3961.791,Other areas are programs OPA has been developing.,90,,
571,0.97,3961.791,3970.599,"And as they do, we have been developing and implementing appropriate oversight of those.",90,,
572,0.97,3970.599,3982.778,"Those are Unsubstantiated misconduct reviews, bias reviews, some work around mediation work to resolve OPA complaints and rapid adjudication program.",90,,
573,0.97,3982.778,3986.248,I think OPA will probably discuss these in some detail.,90,,
574,0.97,3986.248,3994.223,But I am certainly willing to talk about the work we are doing in the area.,90,,
575,0.97,3994.223,3998.994,We have a meeting in which I think we will talk about bias review.,90,,
576,0.97,3998.994,4002.998,So we are preparing information to brief you further on that this week.,90,,
577,0.97,4002.998,4003.699,Thank you.,91,,
578,0.97,4003.699,4011.607,We also have started producing quarterly reports of our work.,92,,
579,0.97,4011.607,4013.709,We started that in May.,92,,
580,0.97,4013.709,4032.094,We put quarterly reviews on the Website as well as an aggregation of that and some additional work in the annual report that will be produced in Q1 of 2021.,92,,
581,0.97,4032.094,4039.034,Some other really interesting work we have been doing this year are some special projects.,92,,
582,0.97,4039.034,4051.781,"One was mentioned earlier and that's a project that we have been working with an expert from the UK on improving SPD's interviewing protocols for suspects, witnesses, and victims.",92,,
583,0.97,4051.781,4056.052,It is really developed around many people that know about the meets model.,92,,
584,0.97,4056.052,4095.624,"We are working with our Stakeholders and with this expert to develop a comprehensive program of policy and training and a train the Trainer program so SPD can have its own internal robust means of training officers and investigators on how to best talk to people and get information without having it tainted, without any risk of false confessions and really in a manner that gets the best most reliable information out of people to put together good criminal prosecutions.",92,,
585,0.97,4095.624,4096.158,That's really exciting.,92,,
586,0.97,4096.158,4098.761,Covid was not our friend with trying to kick this off.,92,,
587,0.97,4098.761,4101.764,We were scheduled to start training in spring.,92,,
588,0.97,4101.764,4110.206,We've had to get creative and we are just about to launch our first Online training to get the program going next week.,92,,
589,0.97,4110.206,4114.61,I am really excited about that.,92,,
590,0.97,4114.61,4115.211,That's it for me.,92,,
591,0.97,4115.211,4125.688,I will turn it over to OPA.,92,,
592,0.97,4128.19,4128.424,Thank you.,92,,
593,0.97,4128.424,4129.391,All right.,93,,
594,0.97,4129.391,4132.127,", can we go to the next slide please?",93,,
595,0.97,4132.127,4132.428,Thank you.,93,,
596,0.97,4132.428,4136.165,We wanted to talk a little bit about OPA policy recommendations.,93,,
597,0.97,4136.165,4140.736,These come in the form of what we call a management action recommendation.,93,,
598,0.97,4140.736,4150.579,That is a finding that the director can issue after an individual investigation of the complaint of misconduct.,93,,
